sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
Banzeiro encontramos excelente gastronomia brasileira regional pratos elaborados criativos deliciosos,0,0,1,0,0,0,0,0
Sobre valores preço justo poções satisfatorias vale super pena,0,0,1,1,0,0,1,0
Ambiente bom peixe primeira,1,0,1,0,0,0,0,0
Comida boa preço justo,0,0,1,0,0,0,1,0
Sugiro melhor organização próximo feriados datas especiais,0,0,0,0,0,0,0,1
restaurante Banzeiro dúvidas melhor restaurante Manaus,0,0,0,1,0,0,0,0
Melhor restaurante culinária local,0,0,0,1,0,0,0,0
ambiente ornamentado peças interessantes canoa parede,1,0,0,0,0,0,0,0
Bom lugar jantar,0,0,0,1,0,0,0,0
Restaurante bonito bem localizado,1,0,0,0,1,0,0,0
Comida gostosa atendimento agradável ambiente aconchegante preço adequado local limpo climatizado fácil acesso muitas vagas p estacionamento,1,0,1,0,1,0,1,1
Boa comida preço justo,0,0,1,0,0,0,1,0
Atendimento ruim garçons desatentos comando,0,0,0,0,0,0,0,1
Lugar bacana pratos regionais gostosos caro outro lado vale qualidade,0,0,1,1,0,0,1,0
Lugar incrível atendimento excelente preço bom ambiente aconchegante,1,0,0,1,0,0,1,1
Utiliza ingredientes locais requinte elegância possui atendimento excelente,0,0,1,0,0,0,0,1
mesma embalagem vai pro microndas otima ideia delicioso preço bom parabens frango mineiro,0,0,1,0,0,0,1,0
Ambiente lindíssimo deliciosas tortas salgados,1,0,1,0,0,0,0,0
Lugar confortável ótimo lugar pra levar família,1,0,0,1,0,0,0,0
Excelente café regional tudo maravilhoso atendimento bom x caboquinho bom bananas fritas deliciosas tapiocas maravilhosa pena funcionar fim semana,0,1,1,1,0,0,0,1
bom Cristiano Brito,0,0,0,0,0,1,0,0
Avaliações positivas espaço crianças aparente sucesso rede restaurantes tudo poderia indicar excelente experiência,1,0,0,1,0,0,0,0
Atendimento Marcos Rodrigo Uchoa ótimos melhores garçons,0,0,0,0,0,0,0,1
ótima experiência gastronômica,0,0,1,0,0,0,0,0
Bom café br 174 Km 12,0,0,0,0,0,1,0,0
primeira vez muitas virão virei fã,0,0,0,1,0,0,0,0
bom preço bom comida boa,0,0,1,0,0,0,1,0
Local fantástico acolhedor aconchegante,0,0,0,1,0,0,0,0
Ótimo local pra entretenimento amigos família achei cara preço comida assim além shopping,0,0,0,1,0,0,1,0
Adoro passar lá qua Manaus café toque bem regional tapioca tucumã farofa charque dentre outras iguarias,0,0,1,0,0,0,0,0
Peixe bem servido tempero ok local agradável espaçoso ar condicionado brinquedoteca atendimento relativamente bom grande pênalti local falta estacionamento comparação concorrente próximo,1,0,1,0,1,0,0,1
Temperatura ambiente agradável,1,0,0,0,0,0,0,0
Lugar bem requintado comida alto padrão,0,0,1,1,0,0,0,0
Melhor churrascaria Manaus ótimo atendimento,0,0,0,1,0,0,0,1
ótima experiência gastronômica,0,0,1,0,0,0,0,0
Excelente opção Manaus,0,0,0,1,0,0,0,0
Local descontraído agradável cervejas geladas preço justo além apresentação bandas cantores,1,1,0,0,0,0,1,0
Local bom agradável,0,0,0,1,0,0,0,0
opção carnes nobres,0,0,1,0,0,0,0,0
melhor cidade atendimento 5 estrelas comida bebidas maravilhosos ponto encontro galera TOP Manaus,0,1,1,1,0,0,0,1
Ate atendimento razoavel procura coisa melhor nao lugar podes ficar bom tempo,0,0,0,0,0,0,0,1
Ambiente agradável aconchegante excelente atendimento ótimas opções pratos guarnições bem servidas grande variedade carnes sobremesas deliciosas,1,0,1,0,0,0,0,1
Fila grande compra,0,0,0,0,0,0,0,1
Hambúrguer delicioso preços variados todos bolsos,0,0,1,0,0,0,1,0
Excelente cafeteria ambiente confortável limpo culinária excelente,1,1,1,0,0,0,0,0
Hambúrguer delicioso qualidade,0,0,1,0,0,0,0,0
amei Matrinchã farofa castanha recomendadissimo saboroso,0,0,1,0,0,0,0,0
Preços acessíveis pizza todos sabores bom,0,0,0,0,0,0,1,0
Ótimo lugar tranquilo atendimento excelente,0,0,0,1,0,0,0,1
Preço justo espaço agradável estacionando amplo além contar espaço kids maior diferencial deste restaurante relação demais cidade,1,0,0,0,1,0,1,0
Ótimo local happy hour amigos,0,0,0,1,0,0,0,0
Comida boa atendimento péssimo altíssimo custo,0,0,1,0,0,0,1,1
Original Just very regular and average burger,0,0,0,0,0,1,0,0
Possui sala jogos aguarda liberação pista Cerveja Gelada petiscos preço justo,1,1,0,0,0,0,1,0
Ótimo lugar bem climatizado boa música,1,0,0,1,0,0,0,0
excelente atendimento td maravilhoso parabéns,0,0,0,0,0,0,0,1
Comida boa,0,0,1,0,0,0,0,0
Ambiente familiar,1,0,0,0,0,0,0,0
Ambiente agradável muita gente fica apertado bem barulhento,1,0,0,0,0,0,0,0
Bebida gelada atendimento razoável,0,1,0,0,0,0,0,1
Preço justo ambiente super agradável atendimentos bom,1,0,0,0,0,0,1,1
passa Manaus pode ficar conhecer famosa costela Tambaqui servida arroz farinha local vinagrete bem servido,0,0,1,0,0,0,0,0
Acredito conta diferencial fundamental sucesso negócio presença proprietário salão cumprimentando todos clientes,0,0,0,0,0,0,0,1
Ambiente limpo confortável atendimento top garçom gentil comida gostosa rápido lugar bom lanchar amigos,1,0,1,0,0,0,0,1
comida bem temperada saborosa temperatura correta,0,0,1,0,0,0,0,0
Gostei ambiente carne achei dura problemas efetuar pagamento demorou mt tempo pra resolvido boa recomendação sorte,1,0,1,0,0,0,0,1
Pense restaurante vanguarda onde base gastronômica utilizada fundamentada temperos naturais terra,0,0,1,0,0,0,0,0
prazer dizer La Parrilla além excelente restaurante lugar família amigos,0,0,0,1,0,0,0,0
Pratos bem servidos,0,0,1,0,0,0,0,0
Excelente atendimento,0,0,0,0,0,0,0,1
gosta happy Hour boa opção,0,0,0,1,0,0,0,0
Acomodações externas ruim pessoas fumando cima gente ótimo localização,1,0,0,0,1,0,0,0
Atendimento correto cardápio satisfatório,0,0,1,0,0,0,0,1
restaurante conta comidas típicas cidade local confortável comida excelente atendimento maravilhoso preços acessíveis,1,0,1,0,0,0,1,1
Ótimo lugar variedade interessante massas,0,0,1,0,0,0,0,0
Comida excelente cerveja gelada atividades acuáticas,0,1,1,0,0,0,0,0
Além pratos bem servidos saborosos atendimento acolhedor espaço físico agradável devidamente climatizado,1,0,1,0,0,0,0,1
Preço justo ponto correto carne atendimento excelente,0,0,1,0,0,0,1,1
Comida regional boa recepção agradável,0,0,1,0,0,0,0,1
Ótimo casais encontro amigos,0,0,0,1,0,0,0,0
Local bem tranquilo familiar,0,0,0,1,0,0,0,0
Excelente atendimento lugar aconchegante,1,0,0,0,0,0,0,1
Cerveja gelada,0,1,0,0,0,0,0,0
Comer bacalhau Alentejo saborear melhor qualidade quantidade preço bom compararmos custo beneficio embora aparentemente preço aparente alto pratos bem servidos qualidade bacalhau compensa valor,0,0,1,0,0,0,1,0
Preço acessível,0,0,0,0,0,0,1,0
Playlist sensacional ambiente agradável atendimento excelente,1,0,0,0,0,0,0,1
Ambiente agradável atendimento excelente pratos sofisticados vale cada centavo,1,0,1,0,0,0,1,1
Lugar gente bonita rock bom refrigerado boa musica preço razoável excelente atendimento precisa ampliar espaço pois pequeno quantidade publico,1,0,0,0,0,0,1,1
boa opção,0,0,0,1,0,0,0,0
Devido ocupado noites vezes assistência lento esqueçam,0,0,0,0,0,1,0,0
Manaus melhor café regional,0,1,0,0,0,0,0,0
comer boa pedida sanduíche pernil bolinhos bacalhau,0,0,1,0,0,0,0,0
Rápido gostoso preço justo estacionamento,0,0,1,0,1,0,1,1
Preço justo comida saborosa fica pronta pouco tempo,0,0,1,0,0,0,1,1
Lugar exelente servicio bom cardápio limitado valor acho poderiam abertos sugestões tipo mexicano queria comida similar todo ingredientes matéria prima quiseram fazer falando tá cardápio sei falo custava nada atender cliente olha pague 250 reais cobraram 5 reais persona cover música q verdade boa dá pra conversar ahh 14 19 reais área infantil acho abuso lugares graça,0,0,1,1,0,0,1,1
Ótima comida Regional ambiente super limpo seguro bem localizado climatizado cardápio português inglês boa carta vinhos dispõe brinquedoteca parte inferior bom estacionamento staff,1,1,1,0,1,0,0,0
Comida bem servida preço equivalente qualidade apresentada pratos,0,0,1,0,0,0,1,0
grupo grande 24 pessoas atrapalharam serviço servindo cada prato momentos diferentes tendo pessoas ainda terem sido servidas,0,0,0,0,0,0,0,1
Clima maravilhoso confortável acesso brinquedoteca além ambiente agradável reunir amigos familiares,1,0,0,0,0,0,0,0
melhores restaurantes cidade Manaus ótimo atendimento pedido chega rápido,0,0,0,1,0,0,0,1
Maravilhoso atendimento garçom Vinicius gentil super atencioso prestativo,0,0,0,0,0,0,0,1
Lugar agradável bom pra tomar umas leve trocar idéia levar gata música vivo Recomendo,1,1,0,1,0,0,0,0
Gosto lá localcalmo ambiente rústico peixes bem preparados caldinho gostoso preços módicos,1,0,1,0,0,0,1,0
Climatizado decoração típica Rio Grande Sul excelente atendimento oferece self service pratos La Carte típicos gaúchos culinária regional nacional,1,0,1,0,0,0,0,1
Sushi delicioso Atendimento demorado,0,0,1,0,0,0,0,1
Top shop BB bom barato ambiente padrão fifa super recomendo,1,0,0,0,0,0,0,0
Atendimento ruim,0,0,0,0,0,0,0,1
Ótimo atendimento bom preço,0,0,0,0,0,0,1,1
Lugar ideal,0,0,0,1,0,0,0,0
geral excelente lugar almoçar,0,0,0,1,0,0,0,0
Suchy deliciosos,0,0,1,0,0,0,0,0
Lugar aprazível aconchegante ótimo atendimento,1,0,0,0,0,0,0,1
atendimento excelente comida boa diverso buffet,0,0,1,0,0,0,0,1
Ótimo atendimento Raynara super atenciosa,0,0,0,0,0,0,0,1
boa bom atendimento comida boa,0,0,1,0,0,0,0,1
Legítimo representante cozinha portuguesa,0,0,1,0,0,0,0,0
Lugar excelente pra encontros amigos reunir familia ambiente familiar aconchegante bom atendimento petiscos deliciosos vários tipos chopp geladíssimo,1,1,1,1,0,0,0,1
churrascaria serve boas carnes atendimento primoroso preço tanto caro,0,0,1,0,0,0,1,1
melhoria piso aqui elevação ali iria custar traria grandes benefício,1,0,0,0,0,0,0,0
super indico crianças 22 00 hrs responsáveis,0,0,0,0,0,0,0,1
valor ótimo,0,0,0,0,0,0,1,0
Ótimo restaurante comida deliciosa preço bom ambiente agradável além bom atendimento,1,0,1,1,0,0,1,1
atendimento beira perfeição ambiente bom gosto,1,0,0,0,0,0,0,1
costela Tambaqui unidade Shopping Manauará dez outro restaurante famoso Manaus saboroso guarnição quea dividir pessoa coma pouco,0,0,1,0,0,0,0,0
bom lugar pra divertir amigos,0,0,0,1,0,0,0,0
Normalmente movimentado distanciamento social oferece diversidade opções,1,0,1,0,0,0,0,0
noite sempre picanha boa frango leite deve pedido ponto caso contrário vem ressecado paçoca ruim batata frita boa assim abacaxi groselha gelo arroz brocolis mto bom estacionamento razoável todas,0,0,1,0,0,0,0,0
bom atendimento Emerson local bom,0,0,0,1,0,0,0,1
Lugar bom familiar comida maravilhosa atendimento bom,0,0,1,1,0,0,0,1
dúvidas melhores churras Manaus preço acessível atendimento bom,0,0,0,1,0,0,1,1
Carnes saborosas varias opções,0,0,1,0,0,0,0,0
Coco Bambu restaurante totalmente brasileiro falta tato sensibilidade parte músicos fazerem repertório totalmente estrangeiro,0,0,0,1,0,0,0,1
Lugar excelente pra vc distrair centro Manaus,0,0,0,1,0,0,0,0
Bar tradicional Manaus,0,0,0,1,0,0,0,0
sexta feira cheguei cedo aproveitei ambiente calmo bem organizado,1,0,0,0,0,0,0,0
Comida fria pouca variedade carne tempero razoável lembra quase nada comida mineira,0,0,1,0,0,0,0,0
Local excelente atendimento sala espera ótima comida,0,0,1,1,0,0,0,1
Lugar aconchegante pizza saborosa,0,0,1,1,0,0,0,0
Preço acessível comida boa,0,0,1,0,0,0,1,0
Grande variedade buffet carnes deliciosas bom preço,0,0,1,0,0,0,1,0
melhores pizzarias Manaus excelente massa recheio bem italiano,0,0,1,1,0,0,0,0
Comida boa,0,0,1,0,0,0,0,0
Ótimo restaurante ambientado pratos deliciosos ótimas opções rodízios único incoveniente número cadeiras atende demanda pessoas ótimo lugar levar família fazer comemoração,1,0,1,1,0,0,0,0
pizzaria boa avaliação desse site experiência boa pizza crua molho massa tempero pepperoni gosto catupiry marca genérica,0,0,1,0,0,0,0,0
Pizzaria péssima atendimento péssimo,0,0,0,1,0,0,0,1
Ótimo lugar jantar família amigos dois,0,0,0,1,0,0,0,0
Gostei sempre hora fazer reforma interna deixar ambiente agravel,1,0,0,0,0,0,0,0
Ótimo atendimento melhores locais Manaus comer doces salgados arrependimentos,0,0,1,0,0,0,0,1
Farto cardápio opções bem servidas,0,0,1,0,0,0,0,0
experiência sempre ótima cliente fiel rsrsdsrsrsrs,0,0,0,1,0,0,0,0
Preço justo tempo disponível desfrutar,0,0,0,0,0,0,1,0
Dedé Boteco novidade Amazonas Shopping localizado praça alimentação primeiro piso local aconchegante estilo boteco área interna climatizada externa ar livre Wi Fi free possui menu bebidas gastronomia chopp gelado cervejas outros,1,1,0,1,0,0,0,0
Lugar incrível comer faz r alguma confraternização,0,0,1,0,0,0,0,0
Ambiente agradável atendimento super rápido,1,0,0,0,0,0,0,1
sempre bem atendido Búfalo atualmente promoção 2ª 6ª padrão comida atendimento continuam mesmos Acho poderia ter opção tábua frios salad bar,0,0,1,0,0,0,0,1
Carnes maravilhosas custo benefício atendimento primeira ambiente Agradável música ambiente sensacional,1,0,1,0,0,0,1,1
Lugar moderno,0,0,0,1,0,0,0,0
Lugar aconchegante preço justo comida deliciosa impecável preparação apresentação,1,0,1,0,0,0,1,0
Atendimento altíssima qualidade,0,0,0,0,0,0,0,1
bom cafés incríveis bolos deliciosos ótima experiência local aconchegante,1,1,1,1,0,0,0,0
comida deliciosa ambiente agradavel charmoso bem localizado,1,0,1,0,1,0,0,0
ótima opção conhecer pouco Manaus Restaurante Flutuante Rio Negro estrutura lazer ambiente agradável,1,0,0,1,0,0,0,0
Comida maravilhosa sempre adoramos atendimento garçom Adriano super simpático entrega bebidas,0,0,1,0,0,0,0,1
Ótimo atendimento rápido bacana,0,0,0,0,0,0,0,1
três vezes família jantar 7 pessoas sempre manteve bom nível,0,0,0,1,0,0,0,0
Atendimento nota 10 pratos servidos perfeição Desde atendimento finalização maravilhosos brownie cocada sorvete Obrigado servir família anos,0,0,1,0,0,0,0,1
Restaurante excelente otima localização cardápio completo atendimento diferenciado pessoal organizado ambiente limpo confortável,1,0,1,1,1,0,0,1
Apenas local ruim porque espaço suficiente pros clientes,1,0,0,0,0,0,0,0
única coisa fica desejar preço principalmente vinhos sempre cobrados boa margem lucro restaurante,0,0,0,0,0,0,1,0
lugar aconchegante requintado boa comida,1,0,1,0,0,0,0,0
grande variedade lanches típicos saliento aqui Tacacá achei ótimo,0,0,1,0,0,0,0,0
Comida maravilhosa,0,0,1,0,0,0,0,0
Top noite caribenha,0,0,0,0,0,1,0,0
Excelente restaurante,0,0,0,1,0,0,0,0
local oferece ambiente agradável reunir família amigos,1,0,0,0,0,0,0,0
Comida variada deliciosa porções boas preço bom cerveja gelada muitas cachaças diversas marcas sabores apenas atendimento 100,0,1,1,0,0,0,0,1
melhor bar música vivo melhor samba,1,0,0,0,0,0,0,0
Melhor restaurante Manaus,0,0,0,1,0,0,0,0
gosta peixe melhores pratos neste restaurante,0,0,1,0,0,0,0,0
Boa carta vinho,0,1,0,0,0,0,0,0
sobremesa pudim incrível,0,0,1,0,0,0,0,0
Ótima comida lugar agradável atendimento excepcional,0,0,1,1,0,0,0,1
Aperitivos boa qualidade bom atendimento,0,0,1,0,0,0,0,1
restaurante típico ter Coca Cola,0,1,0,1,0,0,0,0
Comida regional qualidade boas opções buffet atendimento qualidade,0,0,1,0,0,0,0,1
gostoso atendimento bom deixou nada desejar,0,0,1,0,0,0,0,1
Comida gostosa preço equivalente outros lugares cerveja canela pedreiro espetáculo massa,1,1,1,0,0,0,1,0
Ótimas carnes sabores grandes variedades porções cardápio bom,0,0,1,0,0,0,0,0
Ótima comida regional,0,0,1,0,0,0,0,0
Comida regional regionalismo pronta pra surpreender paladares exigentes,0,0,1,0,0,0,0,0
Pedimos 1 sanduíche brioche misto 1 croque monsieur 2 sucos 1 fatia torta beijinho tudo bom adorei valor 98 20 reais caro né,0,0,1,0,0,0,1,0
Café delicioso,0,1,0,0,0,0,0,0
ir embora lá problema pra vc lugar bem bacana meio rio pra comer pratos volta 90 reais duas pessoas pedir cerveja original 600 15 reais,0,0,0,0,1,0,0,0
sei fazem limão gosto limão outro dia ruim vez pedi chopp sujo gosto chopp parecia limão estragado outra vez outro dia pra ter certeza problema recomendo forma alguma,0,1,1,0,0,0,0,0
Ambiente agradável pé direito alto situa segundo andar prédio,1,0,0,0,0,0,0,0
Preço justo Manaus,0,0,0,0,0,0,1,0
Comida muuuito boa,0,0,1,0,0,0,0,0
bar comum localização invejável partir 17 horas coloca mesas rua literalmente,0,0,0,1,1,0,0,0
Lugar lindo agradável atendimento excelente comida maravilhosa,0,0,1,1,0,0,0,1
Enorme variedade cervejas pratos típicos alemãs maravilhosos,0,1,1,0,0,0,0,0
Pratos fartos bom custo benefício,0,0,1,0,0,0,1,0
Ótimo atendimento excelente comidas ótima qualidade,0,0,1,0,0,0,0,1
Tradução Google opção vegana tão boa adorei ketchup curry chipotle,0,0,1,0,0,0,0,0
Ótimo restaurante ambiente calmo moderno mesas bem distruídas pesar espaço grande bom atendimento,1,0,0,1,0,0,0,1
Ótimo espaço confraternizações familiares empresariais,1,0,0,0,0,0,0,0
Comida boa nada sensacional,0,0,1,0,0,0,0,0
garçom ficou responsável Ezaquiel ótimo começo fim,0,0,0,0,0,0,0,1
Trata excelente opção encontro casual amigos,0,0,0,1,0,0,0,0
Decoração impecável sofisticada leve,1,0,0,0,0,0,0,0
Deveria melhorar refrigeração interna,1,0,0,0,0,0,0,0
ribeirinhos amazônicos banzeiro agitação águas feita ventos,0,0,0,0,0,1,0,0
tudo bom nhami nhami,0,0,0,0,0,1,0,0
Paguei caro atendimento péssimo fiquei envergonhado família,0,0,0,0,0,0,1,1
Atendimento atencioso,0,0,0,0,0,0,0,1
Local músicas bom super bem atendida pizza ruim,1,0,1,0,0,0,0,1
Peixe gostoso nota 10,0,0,1,0,0,0,0,0
atendimento excelente comida deliciosa ambiente aconchegante,1,0,1,0,0,0,0,1
Restaurante maravilhoso todos pratos bem servidos,0,0,1,1,0,0,0,0
Comida caprichada preço justo,0,0,1,0,0,0,1,0
Incrível amo lugar,0,0,0,1,0,0,0,0
estacionamento fica traz centro comercial utilizado frente restaurante rua,0,0,0,0,0,1,0,0
Lugar mega agradável tudo bom preço justo,0,0,0,1,0,0,1,0
ribeirinhos amazônicos banzeiro agitação águas feita ventos,0,0,0,0,0,1,0,0
Lugar exelente servicio bom cardápio limitado valor acho poderiam abertos sugestões tipo mexicano queria comida similar todo ingredientes matéria prima quiseram fazer falando tá cardápio sei falo custava nada atender cliente olha pague 250 reais cobraram 5 reais persona cover música q verdade boa dá pra conversar ahh 14 19 reais área infantil acho abuso lugares graça,0,0,0,0,0,1,0,0
Ótimo lugar melhor custo benefício,0,0,0,1,0,0,1,0
Comida gostosa preço razoável,0,0,1,0,0,0,1,0
Funcionários excelentes rodízio bem servido barulho normal público jovem,1,0,1,0,0,0,0,1
duas coisas negativas primeiro espaço pequeno apertado hora ir embora difícil saí sentado outro lado salão complicou,1,0,0,0,0,0,0,0
Excelente atendimento comida maravilhosa,0,0,1,0,0,0,0,1
Musica ambiente,1,0,0,0,0,0,0,0
Boa comida ambiente agradável música boa atendimento excelente Rafael Vieira,1,0,1,0,0,0,0,1
boa opção almoço amigos quer gastar tanto indo rodízio,0,0,0,1,0,0,1,0
Preço justo,0,0,0,0,0,0,1,0
matrinxã recheada incrível macia gostosa preços têm ótimo custo benefício,0,0,1,0,0,0,1,0
gostei lugar atendimento demorado som alto demais dar conversar rapaz fica entra saída super mal educado outra caro coisas lá,0,0,0,0,0,0,0,1
carne qualidade procura aqui melhores churrascarias Cidade,0,0,1,1,0,0,0,0
Local bonito agradável som ambiente garçom Mayk super atencioso comida incrível,1,0,1,1,0,0,0,1
Comida boa preço melhor ainda sistema buffet self service preço único incluindo sobremesas excelente,0,0,1,0,0,0,1,0
Restaurante excelente melhor bacalhau Manaus melhores comi qualquer lugar pratos bem elaborados saborosos bacalhau fato bons,0,0,1,1,0,0,0,0
Pra padrão qualidade restaurante ótimo custo benefício ainda happy hour várias entradas bebidas custam metade preço normal,0,0,0,0,0,0,1,0
Restaurante sofisticado ótima opção quer comer comida típica,0,0,1,1,0,0,0,0
contar preço conta outras peixarias renomadas encontradas entorno zona sul,0,0,0,0,0,0,1,0
Comida boa,0,0,1,0,0,0,0,0
Preço justo bom atendimento comida ótima,0,0,1,0,0,0,1,1
Ótimo local,0,0,0,1,0,0,0,0
Excelente restaurante Cachoeirinha,0,0,0,1,0,0,0,0
Lugar tradicional buteco lado Teatro Manaus experimente bolinhos bacalhau,0,0,1,1,0,0,0,0
Ótima comida preço bom,0,0,1,0,0,0,1,0
Ótimo bar local lanche rápido cervejas locais conversar pessoas locais agradáveis,1,1,1,0,0,0,0,0
simpático restaurante peixe amazônico próximo hotel hospedado Blue Tree Premium,0,0,0,1,0,0,0,0
Melhor picanha filé linguiça queijo Steak alcatra parrilla além ter carnes tradicionais bebidas sobremesas quiser pedir,0,1,1,0,0,0,0,0
Excelente atendimento serviço rápido tudo delícia,0,0,1,0,0,0,0,1
Otimo lugar pratos deliciosos ambiente familiar,1,0,1,1,0,0,0,0
melhor restaurante peixe gourmet Manaus,0,0,1,0,0,0,0,0
cookie surpreendeu bom pouco doce maioria doces brasileiros bom,0,0,1,0,0,0,0,0
Ótimo restaurante aprecia boa culinária chinesa bem localizado ótimos funcionais preços justos,0,0,1,0,1,0,1,1
ótimo lugar reunir amigos família degustar excelente culinária regional ótimo atendimento comida excelência,0,0,1,1,0,0,0,1
Ótimo restaurante cardápio repleto comidas gostosas sabores divinos,0,0,1,1,0,0,0,0
lugar super aconchegante excelentes atendentes comidas,1,0,1,0,0,0,0,1
Atendimento nota 10 preço justo cerveja geladissima,0,1,0,0,0,0,1,1
Talvez irei próxima vez ver experiência melhor,0,0,0,1,0,0,0,0
Carne suculenta saborosa,0,0,1,0,0,0,0,0
Carta vinhos ótima,0,1,0,0,0,0,0,0
Restaurante temático atendimento diferenciado comida nordestina maravilhosa sucos deliciosos música diversificada,1,1,1,1,0,0,0,1
Uns melhores lugares pra comer Manaus,0,0,0,1,0,0,0,0
Restaurante top,0,0,0,1,0,0,0,0
Lugar bonito pratos bebidas excelentes principal problema fila imensa conseguir mesa,1,0,1,0,0,0,0,0
Excelente restaurante provavelmente melhor Manaus,0,0,0,1,0,0,0,0
Comida excelente atendimento alto padrão agradecimento especial Michel atendeu bem,0,0,1,0,0,0,0,1
Bares badalados mesma rua perdem atendimento,0,0,0,1,0,0,0,1
restaurante fez ótimo atendimento recepcionista sempre dispostas auxiliar comida excelente atendimento rápido prático Garçom Senna sempre disposto atender forma prática rápida atencioso,0,0,1,0,0,0,0,1
Melhor restaurante esposa linda,0,0,0,1,0,0,0,0
bares agitados Manaus vale pena passar noite karaoke amigos pra cantar divertir,1,0,0,0,0,0,0,0
dica Banzeiros dá dez Alentejo sabor serviço custo benefício infinitamente melhor,0,0,1,0,0,0,1,1
muitooo top,0,0,0,0,0,1,0,0
Amantes Carne excelente opção,0,0,1,0,0,0,0,0
Banzeiro bom restaurante degustar legítima comida manauara faz parte associação pratos boa lembrança,0,0,1,0,0,0,0,0
ponto forte variedade pratos incrível,0,0,1,0,0,0,0,0
interessante decoração ambiente engano rede umas 3 cachaçarias fica shopping Manauara Comida típicas gourmets ótimas Encontrei menu famoso joelho porco alemão bom tb lugar,1,0,1,1,0,0,0,0
pratos variados frutos mar área kids boa deixar crianças,1,0,1,0,0,0,0,0
atendimento top,0,0,0,0,0,0,0,1
local familiar,0,0,0,1,0,0,0,0
Surpreendente restaurante capital amazonense,0,0,0,1,0,0,0,0
Atendimento excelente Afonso atencioso comida deliciosa ambiente agradável música vivo Espetacular,1,0,1,0,0,0,0,1
Outro ponto negativo pode escolher ponto carne bem garçons apressados retirada pratos além disso bebidas caras,0,0,0,0,0,0,1,1
Amei Atendimento cordialidade excelente Cerveja estupidamente gelada Música boa agradável todos gostos Excelente Sensacional,1,1,0,0,0,0,0,1
Lugar aconchegante comida excelente,0,0,1,1,0,0,0,0
Melhor restaurante churrascaria visitei,0,0,0,1,0,0,0,0
recomendo ninguém quiser passar raiva ficar chateado ótimo lugar,0,0,0,1,0,0,0,0
palavras pra dizer quão gostoso picanha bafo deste restaurante,0,0,1,0,0,0,0,0
