sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
,0,0,0,1,0,0,0,0
Ótimo ambiente refrigerar estacionamento atendimento chamar garçom sinal eletrônico mesa tvs lado decoração capa disco ótimas sobremeso,1,0,1,0,1,0,0,1
Ótimo restaurante,0,0,0,1,0,0,0,0
estacionamento difícil estacionar,0,0,0,0,1,0,0,0
restaurante,0,0,0,1,0,0,0,0
Ótimo atendimento culinária regional água boca,0,0,1,0,0,0,0,1
Vale pena almoçar parar lanche ambiente pequeno super charmoso decorar,1,0,0,1,0,0,0,0
Péssima experiência,0,0,0,1,0,0,0,0
atendimento diferenciar ambiente impecável,1,0,0,0,0,0,0,1
garcom atendimento fantástico,0,0,0,0,0,0,0,1
maravilhoso comer,0,0,1,1,0,0,0,0
restaurante sostificar atendimento excelente Recomendo restaurante,0,0,0,1,0,0,0,1
agradável açaí qualidade,0,0,1,0,0,0,0,1
delicioso saboroso família gostar ambiente agradável confortável atendimento maravilhoso PARABÉNS,1,0,1,1,0,0,0,1
,0,0,1,0,0,0,0,0
busca ingrediente sabor,0,0,1,0,0,0,0,0
Ótimo happy hourr,0,0,0,1,0,0,0,0
esporte ar livre possibilidade banho Rio,1,0,0,0,0,0,0,0
bonito comer gostoso bebida gelada excelente reunir família amigo happy hourr negócio,1,1,1,1,0,0,0,0
caro amigo Turistas percar oportunidade tomar bom café regional variedade especiaria regional famoso pão tucumã tapioca quentinha castanha banano fritar suco regional cupuaçr goiaba deixar visitar,0,1,1,1,0,0,0,0
ribeirinho amazônico banzeiro agitação água fazer vento,0,0,0,0,0,1,0,0
aconchegante comidinho maravilhosa,1,0,1,0,0,0,0,0
ambiente casarão antigo ciclo borracha vista pro poético,1,0,0,0,0,0,0,0
preço qualidade sabor apresentar,0,0,1,0,0,0,1,0
restaurante aconchegante carne inigualável proprietário atencioso cordial,1,0,1,0,0,0,0,1
agradabilíssimo decoração atmosfero,1,0,0,0,0,0,0,0
excelente bebida variar petisco delicioso,0,1,1,0,0,0,0,0
agradável reuni amigo comida beber música,1,1,1,1,0,0,0,0
Mesas disposto calçada rua petisco servido variedade cerveja trincar gelada,1,1,1,0,0,0,0,0
público jovem alto astral,1,0,0,0,0,0,0,0
comida delicioso atendimento qualidade,0,0,1,0,0,0,0,1
pizza ótimas variedade pizza,0,0,1,0,0,0,0,0
comida farto regional saboroso impecável,0,0,1,0,0,0,0,0
único problema barulho insuportável cliente conversar alto,1,0,0,0,0,0,0,0
atendimento rápido qualidade prato oferecer,0,0,1,0,0,0,0,1
cardápio variado bom preço,0,0,1,0,0,0,1,0
Ótimo atendimento localizar,0,0,0,0,1,0,0,1
tapioca preço absurdo café fraco,0,1,0,0,0,0,1,0
ambiente incrível bebida fino comida maravilhoso atendimento digno rapaz super educar atencioso,1,1,1,0,0,0,0,1
restaurante espetacular atendimento excelente profissional treinar atencioso paladar maravilhoso,0,0,1,1,0,0,0,1
ambiente perfeito,1,0,0,0,0,0,0,0
restaurante super recomendar atendimento diferenciar prato delicioso,0,0,1,1,0,0,0,1
massar bom bar,0,0,0,1,0,0,0,0
Boas opção cafe preço,0,1,0,0,0,0,1,0
ambiente agradável achar único penalty estacionamento,1,0,0,0,1,0,0,0
bom salgar atualidade,0,0,1,0,0,0,0,0
conhecer impressão,0,0,0,1,0,0,0,0
excelente churrasco atendimento ágil cordial preço justo qualidade serviço variedade carne indico,0,0,1,1,0,0,1,1
cliente excelente restaurante português,0,0,0,1,0,0,0,0
prato indicar momento importante ser pessoa amar amigo ambiente climatizar localização preço caro atendimento açaí sobremesa,1,0,1,0,1,0,1,1
Melhor restaurante fruto mar atendimento sensacional atencioso,0,0,0,1,0,0,0,1
pedir passado vir passado,0,0,1,0,0,0,0,0
atendimento,0,0,0,0,0,0,0,1
ambiente agradável,1,0,0,0,0,0,0,0
ambiente atendimento comer recomendo,0,0,1,0,0,0,0,1
dia feira música vivo,1,0,0,0,0,0,0,0
atendimento péssimo achar esperar entrar cozinha preparar café,0,0,0,0,0,0,0,1
legal excelente ambiente familiar bom atendimento refeição típico típico preço acessível,1,0,1,0,0,0,1,1
atendimento comida ambiente lir,1,0,1,0,0,0,0,1
ambiente agradavel atendimento,1,0,0,0,0,0,0,1
recomendo passeio diferente família bom opção gastronômico beira rio pegar pequeno embarcação chegar super seguro,1,0,0,0,0,0,0,0
aglomeração,0,0,0,0,0,1,0,0
excelente opção comida típico ambiente excelente qualidade,1,0,1,1,0,0,0,0
único gostar atendimento pessoal deixar sofisticado representar cozinha,0,0,0,0,0,0,0,1
excelente restaurante excelente opção comida regional,0,0,1,1,0,0,0,0
Delicioso pão francês queijo coalho banano pacovan,0,0,1,0,0,0,0,0
recomendação,0,0,0,0,0,1,0,0
Ótimo bar lanche rápido cerveja local conversar pessoa local agradável,1,1,1,0,0,0,0,0
ótimo opção sair rotina amigo,0,0,0,1,0,0,0,0
noite maravilhoso especial atendimento super nota garçom papo super agradável garçonete nota,0,0,0,0,0,0,0,1
preço cobrar aprazível agradável,1,0,0,0,0,0,1,0
Ótimo preço atendimento,0,0,0,0,0,0,1,1
poder degustar petisco prato incrível aproveitar paisagem natural deixar agradável parabéns,1,0,1,0,0,0,0,0
ambiente carne oferecer carne sol bolinho macaxeira recheio,1,0,1,0,0,0,0,0
ambiente agradável acesso,1,0,0,0,1,0,0,0
gostar comida oriental opção custo benefício razoável ambiente comida atendimento compensar,1,0,1,0,0,0,1,1
ouvir samba cerveja gelar,1,1,0,0,0,0,0,0
ter variedade diminuir tamanho fatia rodízio coração queijo ter cair fiquei aborrecido paguei comer rodízio ruim desculpe esperar melhore,0,0,1,1,0,0,0,0
atendimento horrível precisei insistir concluir pedido atendente esforçar tornar atendimento desagradável minuto longo espera receber resposta,0,0,0,0,0,0,0,1
comida preço razoável,0,0,1,0,0,0,1,0
comida normal sabor preço esperar comoda paraense,0,0,1,0,0,0,1,0
negativo observação médio quantitativo mesa deixar espaço bom circulação,1,0,0,0,0,0,0,0
pizza maravilhoso pastéis delicioso surpreendente,0,0,1,1,0,0,0,0
excelente,0,0,0,1,0,0,0,0
atendimento excelente,0,0,0,0,0,0,0,1
fresco delícia,0,0,1,0,0,0,0,0
comida quantidade compatível determinar cardápio,0,0,1,0,0,0,0,0
excelente restaurante,0,0,0,1,0,0,0,0
ambiente nota comida excelente atendimento,1,0,1,1,0,0,0,1
ambiente super agradável bom atendimento pizza ótimas brinquedoteca sensacional,1,0,1,0,0,0,0,1
Melhor restaurante,0,0,0,1,0,0,0,0
família,0,0,0,1,0,0,0,0
cerveja geladinhar,0,1,0,0,0,0,0,0
atendimento exemplar funcionário educar respeitoso atendir tratar grande excelência,0,0,0,0,0,0,0,1
sopa grátis,0,0,0,0,0,0,1,0
bom comer comida fruto mar nordestino aconchegante luxuoso bom atendimento,1,0,1,0,0,0,0,1
Gostei comer custo benefício,0,0,1,1,0,0,1,0
entrada pedir queijo parmesão negro bolinho bacalhau,0,0,0,0,0,1,0,0
comida demorar atendimento ruim bebida chegar comida acabar atendendente atenção reclamação pedido,0,0,0,0,0,0,0,1
atendimento amador espaço confortável errar pedido vir justificar cozinha chamar português,1,0,0,0,0,0,0,1
excelente restaurante variedade diversos atendimento,0,0,1,1,0,0,0,1
bom churrascaria comer atendimento preço bom agradável,0,0,1,1,0,0,1,1
atendimento respeitoso data comemorativo vira caos ótimo opção almoço jantar comida,0,0,1,1,0,0,0,1
ambiente super agradável excelente atendimento produto qualidade inquestionável,1,0,1,0,0,0,0,1
atedimento excelente especial gaçom mostrar valer minuto restaurante vcs atedimento proucurar garçom notar voltarei,0,0,0,0,0,0,0,1
excelente opção,0,0,0,1,0,0,0,0
atendimento excelente colaborador unidade,0,0,0,0,0,0,0,1
ambiente agradavel possuir externo contar pessoa funcionário cuidar animação espaço,1,0,0,0,0,0,0,0
peixe opção,0,0,1,0,0,0,0,0
variedade incrível prato ambiente agradável comer saboroso preço justo vista bonito atendimento decoração temático bom lugar pato comer,1,0,1,1,0,0,1,0
excelente pessoa atendimento excelente dono excelente,0,0,0,0,1,0,0,1
seguinte oferecer comida alto qualidade drink ótimos cerveja gelar cliente chegar estacionar receber,0,1,1,0,1,0,0,0
esperar chamei garçom olhar cara feio demorar,0,0,0,0,0,0,0,1
atendimento simpático menina ótimo localização limpinho bonito preço honesto caipirinhr cachaça jambu melaço cana açucar ingrediente lembro nome memoria apagar forte,1,1,0,0,1,0,1,1
preço adequado qualidade serviço oferecer,0,0,1,0,0,0,1,1
considerar ambiente bom churrascaria requintar decoração adega salão principal agradável,1,0,0,1,0,0,0,0
restaurante ficar lir iluminação gostoso lugar escuro clarinho,1,0,0,0,0,0,0,0
churrasco variedade saboroso,0,0,1,0,0,0,0,0
família comer tradicional carne sol mesmo carne acompanhamento estar desejar,0,0,1,0,0,0,0,0
tapioca caboquinho excelente,0,1,1,0,0,0,0,0
bom pizzaria,0,0,0,1,0,0,0,0
Viemos feira pedir menu entrada prato principal sobremês,0,0,0,0,0,1,0,0
agradável recomendar vasto variedade opção sabor caseiro,0,0,1,1,0,0,0,0
refrigerar preço razoável,1,0,0,0,0,0,1,0
ja bom,0,0,0,1,0,0,0,0
Péssima experiência,0,0,0,1,0,0,0,0
top,0,0,0,1,0,0,0,0
maravilhoso comer ótimo climatizar valer pena esqueçar único,1,0,1,1,0,0,0,0
ambiente super agradável,1,0,0,0,0,0,0,0
funcionário educar prestativo acomodar comemorar aniversário surpresa,0,0,0,0,0,0,0,1
restaurante localizar teatro devido passar rua,0,0,0,0,1,0,0,0
atendimento,0,0,0,0,0,0,0,1
Serviço excelente churrasco delicioso,0,0,1,0,0,0,0,1
restaurante regional ambiente agradável mística vivo regional atendimento garçon Nonato excelente,1,0,0,1,0,0,0,1
Ótimo restaurante,0,0,0,1,0,0,0,0
ambiente ter melhorar 9o render extra climatização qualidade mesa decair acompanhamento carne sol,1,0,1,0,0,0,0,0
comida maravilhoso drink ótimos atendimento show preço justo bar excelente barman,0,1,1,1,0,0,1,1
agradável dente atencioso,0,0,0,1,0,0,0,1
peixe suculência seco baião arroz qualidade ruim arroz ruim feira haver cozinha,0,0,1,0,0,0,0,0
atendimento rápido,0,0,1,0,0,0,0,1
maravilhoso restaurante bom atendimento bom cardápio desfrutar natureza,1,0,1,1,0,0,0,1
comida bom atendimento,0,0,1,0,0,0,0,1
clinária regional maravilhoso atendimento excelente,1,0,1,0,0,0,0,1
restaurante excelente,0,0,0,1,0,0,0,0
café regional gostoso saborear ótimo tapioca gosto regional opção,0,1,1,1,0,0,0,0
saboroso preço justo,0,0,1,0,0,0,1,0
proximo ir,0,0,0,1,0,0,0,0
localização excelente atender,0,0,1,0,1,0,0,1
excelente atendimento comer saboroso preço acessível ambiente agradável,1,0,1,0,0,0,1,1
restaurante tranquilo atendimento atencioso,0,0,0,1,0,0,0,1
rapidez atendimento aliar qualidade comodidade bom opcoe cardapio preço picanhar perfazer,0,0,1,0,0,0,1,1
prato elaborar peixe rio tempero excelente,0,0,1,0,0,0,0,0
época temático realizar apresentação musical espaço ambiente,0,0,0,0,0,1,0,0
delícia bom atendimento,0,0,1,0,0,0,0,1
restaurante,0,0,0,1,0,0,0,0
excelente opção imersão gastronomia amazônico,0,0,1,0,0,0,0,0
gerenciamento necessário,0,0,0,0,0,0,0,1
Ótimo atendimento garçom atender excelência comida maravilhoso,0,0,1,0,0,0,0,1
lotar fim semana restaurante frequentar cidade,1,0,0,0,0,0,0,0
peixe delicado saboroso,0,0,1,0,0,0,0,0
preço super acessível prato pessoa server servir valer pena,0,0,1,0,0,0,1,0
restaurante atrativo bom picanha bafo arroz brócoli delícia atendimento rápido dia normal caso feriado data comemorativo voçe bela,0,0,1,0,0,0,0,1
restaurante bom ambiente salão amplo cardápio variado completo pedido demor normal recomer,1,0,1,0,0,0,0,1
maravilhoso,0,0,0,1,0,0,0,0
ambiente aconchegante limpo culinária,1,0,1,0,0,0,0,0
comer bom atendimento funcincionario duvida bom restaurante manau,0,0,1,1,0,0,0,1
haver opção cara entrar self service,0,0,0,0,0,0,1,0
aprazivel carta vinho,1,0,0,0,0,0,0,0
Ótimo ambiente familiar seguro,1,0,0,0,0,0,0,0
comer fazer agradavel,0,0,1,1,0,0,0,0
churrascaria Búfalo bom atendimento estilo gaúcho deixar ambiente propício saborear diverso opção carne servir,1,0,1,0,0,0,0,1
comida maravilhoso,0,0,1,0,0,0,0,0
restaurante comida regional,0,0,1,0,0,0,0,0
troco bolso gastar tamanho,0,0,0,0,0,0,1,0
atendimento excelente profissional educar,0,0,0,0,0,0,0,1
ambiente familiar agradável cardápio variar,1,0,1,0,0,0,0,0
preço alto,0,0,0,0,0,0,1,0
estabelecimento quantidade lucro objetivo principal,0,0,0,0,0,0,1,0
super divertido espaço criança,1,0,0,0,0,0,0,0
oferecem translar cerveja gelar diversidade comida Toca rock diferencial,1,1,1,0,0,0,0,0
preciso prestar atenção preço prato absurdo,0,0,0,0,0,0,1,0
excelente,0,0,0,1,0,0,0,0
agradável atendimento,0,0,0,1,0,0,0,1
comida saboroso,0,0,1,0,0,0,0,0
bom comida,0,0,1,0,0,0,0,0
agradável possuir rodízio sushi diverso sabor especial atendimento maravilhoso estacionamento gratuito cliente frente funcionar hora,0,0,0,1,1,0,0,1
restaurante atrativo acolhedor serviço top,0,0,0,1,0,0,0,1
alto caro,0,0,0,0,0,0,1,0
querer gastar comer bom ambiente carne nobr,0,0,1,0,0,0,1,0
excelente treinamento carne ótimos corte comer gostoso,0,0,1,0,0,0,0,1
comida preço banheiro limpo,1,0,1,0,0,0,1,0
atendimento preço justo,0,0,0,0,0,0,1,1
ambiente bacano atendimento porção pequeno,1,0,1,0,0,0,0,1
delícia infância imaginar brincar pensamento peixe empalhar daor hahaho igual legal conhecer atendimento notar petisco regional delicioso hummm prato principal server conseguíar conta fresco fazer hora criança adulto idoso,1,0,1,1,0,0,0,1
coqueiro verde excelente prestar atendimento sensacional,0,0,0,1,0,0,0,1
culinária exótico especiaria típica região pequeno fila espera ter,1,0,1,0,0,0,0,0
ambiente agradável,1,0,0,0,0,0,0,0
comida atendimento preço compatível comida recomer,0,0,1,1,0,0,1,0
filho pequeno marido domingo almoçar queríamos degustar delícia amazônico,0,0,1,0,0,0,0,0
climatização ruim quente cantor ai vivo fraco música fraco atendimento excelente comida regular,1,1,1,0,0,0,0,1
peixaria preço justo,0,0,0,1,0,0,1,0
restaurante bom família bom atendimento,0,0,0,1,0,0,0,1
Adorei culinária loca ingrediente típico amazonense toque requintar,0,0,1,0,0,0,0,0
dia lotar atendimento demorar pedido chegar valer pena espera,0,0,0,0,0,0,0,1
espetacular paisagem nota comida excelente atendimento notar porção individual preço justo haver filha esposo pedir prato,1,0,1,1,0,0,1,1
preço justo,0,0,1,0,0,0,1,0
gostosa preço salgar atendimento garçom deixar desejar,0,0,1,0,0,0,1,1
ambiente agradável atendente educar simpático ótimas opção salda preço acessível,1,0,1,0,0,0,1,1
atender garçom excelente atendimento ótimo hospitalidade recomento,0,0,0,0,0,0,0,1
agradável,0,0,0,1,0,0,0,0
pizza ótimas,0,0,1,0,0,0,0,0
agradável ambiente bom atendimento,1,0,0,1,0,0,0,1
variedade carne limpeza ambiente impecável,1,0,1,0,0,0,0,0
domingo almoço família bom carne sol preço conta bom atendimento início,0,0,1,0,0,0,1,1
intuito comer belo carne churrascaria pedida,0,0,1,0,0,0,0,0
sucesso associação menu preço justo ambiente agradabilíssimo atendimento,1,0,1,0,0,0,1,1
atendimento preço acessível,0,0,0,1,0,0,1,1
ótimo opção apreciar culinária paraense,0,0,1,0,0,0,0,0
atendimento eficiente agradável alegre recomer,1,0,1,1,0,0,0,1
excelente atendimento,0,0,0,0,0,0,0,1
excelente restaurante,0,0,0,1,0,0,0,0
momento único companhia inesquecível,0,0,0,1,0,0,0,0
gostoso porção pastéis queijo música vivo qualidade,1,0,1,0,0,0,0,0
deixar provar hambúrguer tambaqui Real,0,1,1,0,0,0,0,0
comida atendimento decorar gosto,1,0,1,0,0,0,0,1
pizza italiano agradável,0,0,1,1,0,0,0,0
comida balanceado bom preço sobremês delicioso,0,0,1,0,0,0,1,0
bom restaurante ar condicionado atendimento top,1,0,0,1,0,0,0,1
buscar oferecer culinária prima carioca passagem cidade peixe acompanhar conversa gostoso,0,0,1,0,0,0,0,0
curtir tradicional refeição americano hamburguer dog costelinha porco,0,0,1,0,0,0,0,0
fico feliz satisfeever atendimento cordial comer servido variedade incrível vc escolher,0,0,1,0,0,0,0,1
bom,0,0,0,0,0,1,0,0
café leite garrafa sair preço único independente consumo,0,0,0,0,0,1,0,0
experiência incrível bom,0,0,0,1,0,0,0,0
Ótimo custo benefício atendimento tá parabéns ambiente agradável,1,0,0,0,0,0,1,1
cardápio contemplar carne peixe frango camar lagosto formato individual pessoa saborosíssimos,0,0,1,0,0,0,0,0
curtir picanha otimo aler ambiente familiar climatizar otimo atendimento custo acessivo levar familia,1,0,1,1,0,0,1,1
bacano comida saboroso peixe,0,0,1,1,0,0,0,0
agradável diferente flutuante cidade familiar musico bom comido excelente,1,0,1,1,0,0,0,0
opção restaurante regional rede,0,0,0,1,0,0,0,0
passear família,0,0,0,1,0,0,0,0
teatro amazona emoldurar produto qualidade preparo,1,0,1,0,0,0,0,0
Ótimo encontrar amigo,0,0,0,1,0,0,0,0
impecável ambiente sofisticar atendimento,1,0,1,0,0,0,0,1
restaurante ótimo opção comer ótimo carne sol,0,0,1,0,0,0,0,0
preço alto valer pena experiência,0,0,0,1,0,0,1,0
custo incompatível serviço refeição oferecer,0,0,1,0,0,0,1,1
pastelaria bom custo benefício rodízio pizza doce salgar pastel super gostoso massa sentir sabor encontra camar verdade sinto essência camarão,0,0,1,0,0,0,1,0
dúvida bom churrascaria,0,0,0,1,0,0,0,0
ambiente agradável atendimento excelente comida maravilhoso contar paisagem linda,1,0,1,0,0,0,0,1
atendimento excepcional,0,0,0,0,0,0,0,1
apresentar espaço,1,0,0,0,0,0,0,0
bom comum 30h 20h gente ser recomendar esperar fila,0,0,0,1,0,0,0,0
ambiente agradável comer delicioso espaço infantil sugiro monitora dia movimento,1,0,1,0,0,0,0,1
ambiente agradável cardápio diversificar açaí prato regional Experimentei pato tucupi,1,0,1,0,0,0,0,0
Ótimo restaurante bom sushi,0,0,1,1,0,0,0,0
Vá calma estrer ser experiência pizza bom,0,0,1,1,0,0,0,0
fevereiro experimentar serviço livre pessoa incluir bebida sanduíches tapioca,0,0,0,0,0,1,0,0
companhia amigo ambiente confortável,1,0,0,0,0,0,0,0
atendimento bom carne perfazer,0,0,1,0,0,0,0,1
restaurante ótimo localização estacionamento amplo,0,0,0,0,1,0,0,0
Comemos peixe moda coco bambu vinho pé tinto pé tinto,0,1,1,0,0,0,0,0
atendimento comida excelente,0,0,1,0,0,0,0,1
Hambúrgueres preço médio servir pessoa,0,0,1,0,0,0,0,0
sentar servir delicioso caldo peixe aperitivo,0,0,1,0,0,0,0,0
bonito acolhedor comer excelente qualidade preço super recomer atendimento,1,0,1,0,0,0,1,1
opção comida evito maximo,0,0,1,1,0,0,0,0
atendimento incrível maravilhoso,0,0,0,1,0,0,0,1
comida regional qualidade prato requintar,0,0,1,0,0,0,0,0
bom pizza mundo,0,0,1,0,0,0,0,0
excelente bar decorar cerveja super gelar som vivo ficar lotar sexta visitar,1,1,0,0,0,0,0,0
ambiente agradável pessoal atencioso,1,0,0,0,0,0,0,1
renomado restaurante prestigiar alto gastronomio ambiente bonito atendimento eficiente almoço pedir ravióli péssimo escolha molho ácido vir server elogiar,1,0,1,1,0,0,0,1
noiva cliente fiel falar ressalto único defeito casa demor entrega conta demorar minuto único dentre,0,0,0,0,0,0,0,1
bom restaurante atendimento recepção maravilhoso comer qualidade ambiente sofisticar organizar bom restaurante família atender,1,0,1,1,0,0,0,1
bacalhau entrada sugestão principal bacalhau telha prato pessoa server pastel sobremesa,0,0,1,0,0,0,0,0
comida cara ruim servir coxão duro picanhar insatisfação total,0,0,1,0,0,0,1,0
Péssima experiência buffetr pobre carne duro guarnição recomendar preço caro custo benefício,0,0,1,1,0,0,1,0
Ótimo atendimento,0,0,0,0,0,0,0,1
moderno,1,0,0,1,0,0,0,0
ambiente agradável,1,0,0,0,0,0,0,0
café regional maravilhoso,0,1,0,0,0,0,0,0
Ótimo família,0,0,0,1,0,0,0,0
restaurante casarão antigo época borracha culinária regional trunfo,0,0,1,0,0,0,0,0
Ótima opção refeição amigo excelente preço rodízio atendir acarne qualidade gostoso excelente,0,0,1,1,0,0,1,1
único negativo demor atendimento,0,0,0,0,0,0,0,1
prato diferente ocasião diferente server cozimento impecável bom serviço preço bom,0,0,1,0,0,0,1,1
cozinha bacalhau certo cozimento dessalgar maneira correto ressaltar paladar peixe,0,0,1,0,0,0,0,0
original comido saboroso variar opção açaí original linguiça paraense arroz paraense sabor incrível,0,0,1,0,0,0,0,0
Gostamos comer saboroso ambiente ótimo almoçar colega trabalho excelente atendimento educar atencioso,1,0,1,0,0,0,0,1
excelente saborear delícia coco bambu,0,0,1,0,0,0,0,0
excelente experiência comida excelente garçon prestativo som vivo qualidade,1,0,1,1,0,0,0,1
chegar receber delicioso caldo tambaqui experiência fantástico culinária,0,0,1,0,0,0,0,0
comida paladar médio sugiro ir fome comida demor chegar prato super server,0,0,1,0,0,0,0,1
favorito comida japonês harumaki camarão cream cheese perfeito bom comi,0,0,1,0,0,0,0,0
Ótimo ambiente bar esperar companhia carta bebida comida excelente atendimento preço elevar valer pena visita,1,1,1,0,0,0,1,1
espaço físico tá dia bom pertinho natureza belo foto,1,0,0,0,0,0,0,0
prato servido pessoa fácil,0,0,1,0,0,0,0,0
amplo confortável,1,0,0,0,0,0,0,0
variedade custo benefício excelente,0,0,1,0,0,0,1,0
excelente restaurante parabéns,0,0,0,1,0,0,0,0
excelente tomar café comer delicioso torto aconchegante propício reunir família,1,1,1,0,0,0,0,0
comida frio preço ruim,0,0,1,0,0,0,1,0
carta vinho,0,1,0,0,0,0,0,0
ambiente tranquilo familiar,1,0,0,1,0,0,0,0
bar animar gostoso masss banheiro podre,1,0,0,1,0,0,0,0
peixe maravilhoso,0,0,1,0,0,0,0,0
Costeletas tambaqui farofa baião delicioso filé grelhar arroz negro filé crosta castanha,0,0,1,0,0,0,0,0
excelente opção rodízio sopa,0,0,1,0,0,0,0,0
agradável som alto permitir conversar primeiro experiência comida excelente qualidade desejar,1,0,1,1,0,0,0,0
atendimento comida plugar arejar preço justo voltarei,1,0,1,0,0,0,1,1
