sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
a bebidas chegam bem todavia o barulho do local incomoda quem quer conversar e saborear alguns tira gostos existentes o quais demoram muito para ficarem prontos e chegarem a pessoas que o solicitaram,1,1,1,0,0,0,0,1
atendimento ótimo do senna ambiente aconchegante espaçoso som com boa escolha de estilos a comida 100 maravilhosa e bem servida,1,0,1,0,0,0,0,1
comi duas variações de tambaqui sensacionais,0,0,1,0,0,0,0,0
seu cardápio contém o peixes e pratos regionais apresentados de maneira criativa mediante concepção diferente,0,0,1,0,0,0,0,0
a cerveja mais gelada de mais atendimento 100,0,1,0,0,0,0,0,1
pizza boa ambiente climatizado preço razoável porém um local bastava barulhento a vez é impossível conversar lá,1,0,1,0,0,0,1,0
otimo serviço e comida bem servida e bom churrasco bem climatizado o que é uma exigencia para a cidade de manaus e com boa opções de drink e vinhos,1,1,1,0,0,0,0,1
carnes excelentes atendimento muito tem espaço kid só que fica no andar de baixo do restaurante próximo a garagem muito caro o valor,1,0,1,0,0,0,1,1
melhor banda de tambaqui que já comi porção generosa por um bom preço,0,0,1,0,0,0,1,0
excelente ambiente comida deliciosa e cerveja gelada,1,1,1,0,0,0,0,0
atendimento rápido e comida de qualidade,0,0,1,0,0,0,0,1
excelente atendimento comida gostosa,0,0,1,0,0,0,0,1
boa comida e preço acessível,0,0,1,0,0,0,1,0
lugar perfeito,0,0,0,1,0,0,0,0
comida muito boa serviço de primeira bons vinhos,0,1,1,0,0,0,0,1
comida excelente,0,0,1,0,0,0,0,0
super indico,0,0,0,1,0,0,0,0
um excelente atendimento clima agradável e o ambiente bastante adorável fomos recepcionados da melhor maneira pela atendente marcela sempre sorrindo sendo gentil comigo e meus amigo mostrando a melhores pedidas e melhores bebidas,1,1,0,0,0,0,0,1
outro ingrediente obrigatório na mesa do amazonenses e de grande parte do moradores do norte é a banana pacovã uma irmã da nossa banana da terra,0,0,1,0,0,0,0,0
venha conhecer uma bar com a cerveja super gelada tira gostos saborosos e atendimento vip,0,1,1,0,0,0,0,1
excelente restaurante variedade sabor típico regional com toque internacionais,0,0,1,1,0,0,0,0
boteco com cerveja e isca bem gostosa e ótimo para encontro com o amigo e ambiente bem familiar,1,1,1,0,0,0,0,0
lugar agradável muito lindo e comida nota 10,1,0,1,1,0,0,0,0
pizza de massa fina com recheio especial atendimento excelente e ambiente aconchegante vale muito a pena,1,0,1,0,0,0,0,1
lugar tranquilo e muito bem servido pelos garçons,0,0,0,1,0,0,0,1
melhor churrascaria de manaus,0,0,0,1,0,0,0,0
restaurante bom e comida de excelente qualidade,0,0,1,1,0,0,0,0
parabéns ao garçom luís carlos gente finíssima,0,0,0,0,0,0,0,1
grande variedades de buffet local super agradável colaboradores super educados animados e uma grande variedade de cortes,1,0,1,1,0,0,0,1
lugar sensacional pizza perfeita,0,0,1,1,0,0,0,0
boa refeição só não gostei foi da cobrança da brinquedoteca que por sinal estava um forno muito quente,1,0,1,0,0,0,0,0
fomos ao banzeiro a convite de familiares e a experiência como um todo foi perfeita sem filas atendimento bom ambiente bacana e o mais importante entradas e pratos sensacionais,1,0,1,0,0,0,0,1
o atendimento merece elogio especial pela diferenciada atenção dispensada aos clientes,0,0,0,0,0,0,0,1
boa qualidade preço compatível atendimentonpode melhorar,0,0,1,0,0,0,1,1
cerveja gelada e boa carta de vinhos,0,1,0,0,0,0,0,0
ótimo restaurante com rodízio de comida japonesa maravilhosa,0,0,1,0,0,0,0,0
o serviço é meio do tipo antigo e lento,0,0,0,0,0,0,0,1
comida regional muito cara atendimento muito ruim precissa fazer filum para tapioca e sanduche variedade de pães muito limitada,0,0,1,0,0,0,1,1
vinte e pouco a entrada bem baratinho,0,0,0,0,0,0,1,0
um cardápio regional sensacional ambiente agradável e atendimento impecável,1,0,1,0,0,0,0,1
ótimo atendimento temperatura agradável,1,0,0,0,0,0,0,1
bar antigo mal conservado banheiro deplorável já no período da tarde onde o movimento ainda é pequeno,1,0,0,1,0,0,0,0
fui ao restaurante e saboreei uma bela picanha,0,0,1,0,0,0,0,0
comida maravilhosa e ambiente muito agradável,1,0,1,0,0,0,0,0
melhor restaurante tudo muito bom peixe de qualidade sempre fresco atendimento 5 estrelas especialmente da atendente dani e do sushiman melhor de manaus francisco,0,0,1,1,0,0,0,1
atendimento excelente do garçom anderson souza,0,0,0,0,0,0,0,1
restaurante maravilhoso de manaus,0,0,0,1,0,0,0,0
garçom senna super atencioso,0,0,0,0,0,0,0,1
acho que é o primeiro restaurante italiano em manaus que me satisfez no sabor,0,0,0,1,0,0,0,0
um bom restaurante sem dúvidas atendimento perfeito além do tradicional bacalhau oferece também outras opções de carnes muito bom,0,0,1,1,0,0,0,1
um excelente lugar ótimo atendimento,0,0,0,1,0,0,0,1
comida excelente preço adequado o pratos servem bem ambiente agradável e famiar atendimento excelente,1,0,1,0,0,0,1,1
restaurante fino com comidas internacionais e locais,0,0,1,1,0,0,0,0
ótimo custo benefício,0,0,0,0,0,0,1,0
comida de ótima qualidade e com funcionários bem educados,0,0,1,0,0,0,0,1
uma local que reuni uma ótima comida com excelente bebida além do ambiente ser muito tranquilo e limpo,1,1,1,0,0,0,0,0
muito bom atendimento e não deixe de espirimentar seus tira gostos e a cerveja amazon beer,0,1,1,0,0,0,0,1
em um espeça não muito grande ma aconchegante tem uma cervejinha sempre gelada e é uma ótima pedida pro fim de tarde,1,1,0,0,0,0,0,0
boa comida e atendimento,0,0,1,0,0,0,0,1
tem uma boa variedade de pizza no rodízio incluindo un 10 sabores doces como chocolate com mm ovomaltine chocolate branco sabores que não aparecem em grande parte do rodízios de pizza de manaus,0,0,1,0,0,0,0,0
acho que por esse preço tem restaurantes melhores em manaus,0,0,0,0,0,0,1,0
bom lugar para comer,0,0,1,0,0,0,0,0
muito boa comidas e lanches deliciosos e bom preço,0,0,1,0,0,0,1,0
otimo bolinho de bacalhau,0,0,1,0,0,0,0,0
melhor peixe da cidade o único problema é o estacionamento,0,0,1,0,1,0,0,0
poderia ter melhores opções de comida como caldos e porções mais variada ma contando tudo é um ótimo lugar com uma ótima música ao vivo de qualidade,1,0,1,1,0,0,0,0
com um café expresso forte cítrico e muito bem tirado,0,1,0,0,0,0,0,0
pedi o menu executivo,0,0,0,0,0,1,0,0
lugar formidável para aquele happy hour com a família e ou amigo,0,0,0,1,0,0,0,0
camarão internacional e escondidinho maravilhosos,0,0,1,0,0,0,0,0
um do melhores restaurantes que já visitei,0,0,0,1,0,0,0,0
a comida uma delícia mtas variedades a picanha vc pede a quantidade q quser tem uma banana frita deliciosa paçoca de carne seca arroz com brocólis sucos sem falar do ambiente q é climatizado atendimento muito bom um excelente lugar pra vc se reunir com mais,1,0,1,0,0,0,0,1
atendimento ótimo e comida boa tb,0,0,0,0,0,0,0,1
boa opção de bebidas e comidas típicas,0,1,1,0,0,0,0,0
se você realmente quer ter uma experiência de comida regional amazonense esse é um do melhores lugares,0,0,1,0,0,0,0,0
casa muito boa para se divertir,0,0,0,1,0,0,0,0
ótima comida e o ambiente muito agradável,1,0,1,0,0,0,0,0
muito boa atendentes maravilhosos lugar super bom comida de alta qualidade o melhor garçom e o fabiano,0,0,1,0,0,0,0,1
excelente pedida para o curiosos dispostos a experimentar o melhor da culinária amazonense,0,0,1,0,0,0,0,0
café da manhã delicioso,0,0,1,0,0,0,0,0
ótimo ambiente comida boa e excelente atendimento do jonathan,1,0,1,0,0,0,0,1
rapidez e atendimento excelente,0,0,0,0,0,0,0,1
ambiente agradável e bom atendimento,1,0,0,0,0,0,0,1
super indico melhor picanha que já comi lugar simple com boa higiene preço muito bom para a carne que servem,1,0,1,1,0,0,1,0
atendimento excelente ambiente acolhedor com direito a vista do teatro amazona refinado sem ser luxuoso o sabão do baheiro era l ocitanne ma mais,1,0,0,0,0,0,0,1
pouca comida e preço alto,0,0,1,0,0,0,1,0
ambiente agradevel comidas muito gostosas recomendo fortemente a lasanha,1,0,1,0,0,0,0,0
um excelente lugar,0,0,0,1,0,0,0,0
bom custo benefício comida boa bastante opções,0,0,1,0,0,0,1,0
excelente ambiente familiar segurança conforto e cliente fiel agora,1,0,0,0,0,0,0,0
restaurante excelente,0,0,0,1,0,0,0,0
moqueca excelente,0,0,1,0,0,0,0,0
ambiente super agradável aconchegante amplo e com a temática rock muito legal,1,0,0,0,0,0,0,0
preço compatíveis com o serviço oferecido,0,0,0,0,0,0,1,1
um ótimo local para se comer comidas de frutos do mar e nordestina lugar aconchegante e luxuoso ótimo atendimento,1,0,1,0,0,0,0,1
melhor restaurante de manaus melhor ambiente agradável,1,0,0,1,0,0,0,0
ambiente sempre cheio com mesa sempre ocupadas,1,0,0,0,0,0,0,0
situado bem no centro da cidade é um restaurante simple porem com boa comida portuguesa e serviço simpático,0,0,1,1,0,0,0,1
se você quer um bom rodízio de carne em manaus a bufalo é o lugar ideal,0,0,1,0,0,0,0,0
excelentes comidas e bom atendimento,0,0,1,0,0,0,0,1
sem duvidas o melhor restaurante de manaus atendimento espetacular a comida simplesmente saborosa ótimo lugar para convívio familiar reunião de negócios e confraternização com amigo esse restaurante é simplesmente fantástico agradeço ao atendimento do marcus sent me muito bem melhor atendimento melhor comida,0,0,1,1,0,0,0,1
super legal agradável bom abiente,0,0,0,1,0,0,0,0
sanduíches saborosos gostamos bastante da qualidade e quantidade do sanduíches,0,0,1,0,0,0,0,0
localização som ambiente e comida,0,0,0,0,0,1,0,0
música ao vivo bons drink e com ótima apresentação,1,1,0,0,0,0,0,0
ambiente familiar porém restaurante não oferece muitas opções no cardápio preço um pouco caro estacionamento bacana,1,0,1,0,1,0,1,0
lugar bem aconchegante ambiente tranquilo ótimo atendimento,1,0,0,1,0,0,0,1
ambiente aconchegante agradável boa comida e funcionários atenciosos,1,0,1,0,0,0,0,1
eu recomendaria com toda certa o tambagrill v8 que além de ter melhor custo beneficio tem a melhor caldeirada da cidade e un drink maravilhosos,0,1,1,1,0,0,1,0
experiência fantástica,0,0,0,1,0,0,0,0
nós tínhamos uma grande expectativa de provarmos o melhor da culinária local especialmente o tambaqui contudo pelo menos o prato que pedimos costela de tambaqui não foi nem de perto um do melhores da viagem,0,0,1,0,0,0,0,0
a churrascaria tem um ambiente sofisticado com carnes nobres e saborosas além de bufês e guarnições que são preparadas na hora o garçons são atenciosos e preparados o preço diferente do pratos um pouco salgado,1,0,1,0,0,0,1,1
atendimento bom amplo estacionamento porém em dia movimentados fica cheio ambiente bem agradável e o hambúrgueres deliciosos,1,0,1,0,1,0,0,1
excelente comida e preço acessível,0,0,1,0,0,0,1,0
o la parrilla sem dúvida hoje é a melhor opção para que está próximo ao aeroporto ou em regiões próximas no raio de 10 km máximo,0,0,0,0,1,0,0,0
música boa gente bonita cerveja gelada,1,1,0,0,0,0,0,0
vinho delicioso,0,1,0,0,0,0,0,0
comida caseira deliciosa,0,0,1,0,0,0,0,0
é um bom bar cerveja gelada e música boa samba claro,1,1,0,1,0,0,0,0
ótimo entretenimento preço adequado ao que oferece e a pizza é maravilhosa,1,0,1,0,0,0,1,0
café maravilhoso bolo tapioca com tucumã misto,0,1,1,0,0,0,0,0
e a comida não faz mal como em um concorrente próximo,0,0,1,0,0,0,0,0
atendimento super rápido e comida boa,0,0,1,0,0,0,0,1
ótimo atendimento e variedade de pratos,0,0,1,0,0,0,0,1
uma otima opção local pra quem gosta de massa,0,0,1,1,0,0,0,0
a cachaçaria do dedé é um bom lugar para visitar,0,0,0,1,0,0,0,0
voltei mais uma vez neste paraíso flutuante muita gente bonita comida excelente e musica top,1,0,0,1,0,0,0,0
lugar maravilhoso música boa bebida gelada e gente bonita,1,1,0,1,0,0,0,0
comida deliciosa e preço muito bom,0,0,1,0,0,0,1,0
grande variedade e comidas e bebidas típicas,0,1,1,0,0,0,0,0
situado em um do bairros nobres de manaus é um lugar sofisticado amplo e elegante com comidas de peixe tipicamente amazonense e o atendimento é de otima qualidade,0,0,1,1,0,0,0,1
12 00 só dá o povo do distrito industrial,0,0,0,0,0,1,0,0
cerveja gelada ambiente descontraído música de qualidade gente interessante é de frente pro maior cartão postal da cidade teatro amazona,1,1,0,0,0,0,0,0
uma da melhores churrascaria de manaus o preços são alto ma pela estrutura e atendimento já vale,1,0,0,1,0,0,1,1
ambiente agradável comida maravilhosa carta de vinhos completa e atendimento impecável,1,1,1,0,0,0,0,1
adorei um lugar divertido,0,0,0,1,0,0,0,0
comida excelente drinques espetaculares,0,1,1,0,0,0,0,0
bom atendimento,0,0,0,0,0,0,0,1
lugar extremamente agradável otimo para passar um dia com a família ou amigo comida boa preço razoável musica boa pode se alugar caiaques e pranchas de sup alem de tomar banho na águas do rio negro para quem nao sabe nadar é possível alugar macarrao ou mais,1,0,1,1,0,0,1,0
na cozinha a agitação tem nome felipe schaedler o jovem chef que fez fama ao utilizar elementos inusitados na sua cozinha regional e recentemente fincou um pé na capital paulista com uma filial,0,0,0,0,0,0,0,1
garçons incríveis,0,0,0,0,0,0,0,1
variado cardápio ótimo atendimento custo benefício mediano,0,0,1,0,0,0,1,1
ideal para jantares românticos e familiares,0,0,0,1,0,0,0,0
pizza maravilhosa local lindo,0,0,1,0,0,0,0,0
ótimo ambiente com lugar para deixar a crianças que se divertiram bastante atendimento excelente garçom cícero comidas deliciosas experiência ótima,1,0,1,1,0,0,0,1
restaurante excelente ambiente muito confortável excelente atendimento de todos o funcionários e a comida de muito bom gosto o camarão internacional e maravilhoso com certeza indico vcs vão adorar,1,0,1,1,0,0,0,1
lugar tranquilo e onde se pode comer bem pelo um preço justo,0,0,1,1,0,0,1,0
ótima um bom restaurante,0,0,0,1,0,0,0,0
minha ultima experiência não foi muito boa,0,0,0,1,0,0,0,0
o estacionamento próprio com muitas vagas tbm é um ponto positivo,0,0,0,0,1,0,0,0
muito bom picanha de primeira qualidade facil acesso climatizado otimo mesmo pra toda a horas bom de mais,1,0,1,0,0,0,0,0
apesar do alto preço o restaurante é excelente,0,0,0,1,0,0,1,0
obrigada por uma noite optimum obrihada pelo atendimento garconete genesis,0,0,0,0,0,0,0,1
topzao super legal só acho que deveria baixar o preço do frango assado e do peixe assado afinal nem estamos tão longe de manaus,0,0,0,0,0,0,1,0
um do melhores hambúrguers que comi em manaus,0,0,1,0,0,0,0,0
bem localizado ambiente agradável e cardápio com opções variadas,1,0,1,0,1,0,0,0
foi muito bom comida maravilhosa uma noite muito especial atendimento ótimo do rodrigo uchoa foi muito especial,0,0,1,0,0,0,0,1
comida ótima ma custo benefício ruim e o atendimento tambem,0,0,1,0,0,0,1,1
comida excelente e cardápio bem diversificado,0,0,1,0,0,0,0,0
um do melhores restaurantes de manaus se não for o melhor,0,0,0,1,0,0,0,0
melhor carne de sol de manaus,0,0,1,0,0,0,0,0
muito bom local para almoçar,0,0,0,1,0,0,0,0
procure o que há de melhor em botecos pra comer um petisco e conversar sobre a vida em geral e você encontrará neste local a melhor opção,0,0,1,1,0,0,0,0
um pub otimo pra tomar uma cerveja com o amigo,0,1,0,0,0,0,0,0
um ótimo lugar para se ir após um dia de trabalho,0,0,0,1,0,0,0,0
ótimo café ambiente perfeito variedades de opções e área de lazer pra crianças,1,1,1,0,0,0,0,0
uma boa opção pra quem quer ficar literalmente de bubuia naquele calor maravilhoso de manaus e a comida muito boa tmb,0,0,1,1,0,0,0,0
ambiente familiar acessórios muito bons disponíveis tai como macarrão prancha colete etc comida muito boa o fator negativo é o preço embora o proprietário queira selecionar o público e atingir um público mais seleto existem obrigatoriedades de consumo em valor pagando se taxon para tudo desde a travessia mais,1,0,1,0,0,0,1,0
lugar muito bom pra tomar uma cerveja gelada,0,1,0,0,0,0,0,0
ótimo restaurante ótimos preços comida saborosa situado dentro do mercado central voltaria novamente e recomendo a todos a visita,0,0,1,1,1,0,1,0
excelente ambiente e atendimento comida muito boa,1,0,1,0,0,0,0,1
tive uma experiência não tão boa pedindo açaí via whatsapp na qual meu açaí veio com muito excesso de cobertura quase metade do copo porém foram muito rápido e solícitos em resolver o problema,0,0,1,0,0,0,0,0
ótimo restaurante,0,0,0,1,0,0,0,0
ambiente extremamente agradável atendimento de excelência recomendo sempre,1,0,0,1,0,0,0,1
restaurante com bacalhau normal não sei o que viram demais nele,0,0,1,0,0,0,0,0
ambiente super agradável e bonito,1,0,0,0,0,0,0,0
tortas incríveis super indico atendimento exemplar estrutura muito agradável café delicioso e atendimento rápido,1,0,1,0,0,0,0,1
estacionamento e uma excelente variedades de carne,0,0,1,0,1,0,0,0
ótimo experiência com a culinária local,0,0,1,0,0,0,0,0
enfim uma excelente opcao de lazer,0,0,0,1,0,0,0,0
gente que lugar maravilhoso para se tomar um delicioso café da manhã,0,0,1,1,0,0,0,0
restaurante típico nordestino com pratos variados da cozinha nordestina,0,0,1,1,0,0,0,0
lugar agradável café regional delicioso,0,1,0,1,0,0,0,0
excelente atendimento comemoramos o aniversário da nossa irmã maria muito bom atendimento agradeço a churrascaria bufalo e recomendo ela,0,0,0,1,0,0,0,1
restaurante bom porém com o preço salgado em relação a outras opções mais baratas na região,0,0,0,1,0,0,1,0
excelente o garçom anderson ferreira fez toda a diferença super atencioso,0,0,0,0,0,0,0,1
muito bom restaurante,0,0,0,1,0,0,0,0
ótimo restaurante ambiente agradável e a comida é excelente,1,0,1,1,0,0,0,0
ambiente lindo super bem frequentado comida maravilhosa shopp geladíssimo ótimo atendimento,1,1,1,0,0,0,0,1
preço justo pratos bem servidos ótimo atendimento,0,0,1,0,0,0,1,1
nossa extraordinário a atendente super atenciosa ela está de parabéns não faz distinção de cor ou vestimenta,0,0,0,0,0,0,0,1
rodízio bem em conta r 29 90 lugar amplo para ir com o amigo tem área pra criança kid variedade de pizza bem legal ma se você gosta da doces vai esperar um pouquinho mais,1,0,1,0,0,0,1,0
o atendimento foi maravilhoso ganhei um desconto comprando 1 torta e 1 cento de salgadinho de bolinha de queijo unica opcao que tinha,0,0,0,0,0,0,0,1
e tem bom preço,0,0,0,0,0,0,1,0
muito boa a comida e atendimento excelente do braian,0,0,1,0,0,0,0,1
lugar agradável atendimento maravilhoso cerveja geladinha,0,1,0,1,0,0,0,1
tradução do google bom hambúrguer com bom preço,0,0,1,0,0,0,1,0
bom fui em um dia de sabado e como todos o locais de qualidade foi preciso aguardar un 30 minutos porque escolhemois o mesanino para ficar poi no térreo seria muito mais tempo acredito,0,0,0,0,0,0,0,1
para fechar com chave de ouro pedimos uma sobremesa de banana flambada acompanhada de duas bola de sorvete bem generosas e super saborosas,0,0,1,0,0,0,0,0
sempre entregam meus pedidos errado e mesmo confirmando tudo certinho com atendente ja aconteceu mais de 5 vezes a última foi hoje dia 24 de fevereiro de 2021 pedi duas pizas grande mais refrigerante e não me entregaram o refrigerante paguei mais de 100 reais e o pedido veio pela metade liguei pra lá cobrando disseram que iriam mandar e desde 20 horas da noite esperando já são quase meia noite e nada isso não é a primeira vez que acontece,0,0,0,0,0,0,0,1
local agradável ventilado e com muito verde,1,0,0,1,0,0,0,0
como todo bom restaurante português o rei do cardápio é o bacalhau apesar da cidade estar repletas de peixarias com pratos típicos regionais e peixes de água doce esse na verdade é um restaurante que estando em manaus vale a pena incluir na suas prioridades,0,0,1,1,0,0,0,0
sempre almoço nesse lugar ambiente agradável bom atendimento ma a carne ultimamente está perdendo a qualidade e o que ma faz ir é o churrasco,1,0,1,0,0,0,0,1
agradável comida excelente funcionários atenciosos,0,0,1,0,0,0,0,1
o café priscilla tem um ambiente rústico super agradável além de oferecer saborosas tapioca bolo de macacheira com cupuaçu cuscus e outras guloseimas deliciosas,1,0,1,0,0,0,0,0
pedimos uma carne bem passada e magra,0,0,1,0,0,0,0,0
ambiente agradável,1,0,0,0,0,0,0,0
local agradável lanches típicos regionais,0,0,1,1,0,0,0,0
ótimo lugar bom atedimento,0,0,0,1,0,0,0,1
evidente que não seria esse motivo ma seguramente foi uma experiência encantadora e recomendo vivamente em combinação ou independente de ir à praia de ponta negra que está muito bonita nada melhor que coroar com a experiência gustativa do maravilhoso camarão e serviço mais,1,0,1,1,0,0,0,1
joia atendente brian bem atencioso,0,0,0,0,0,0,0,1
ótimo ambiente pra se tomar uma boa cerveja,1,1,0,0,0,0,0,0
todos o pratos são excelentes ambiente muito aconchegante,1,0,1,0,0,0,0,0
fui toda animada por ser um restaurante famoso ma me decepcionei com a comida,0,0,1,1,0,0,0,0
ótimo atendimento comida maravilhosa e ambiente muito agradável,1,0,1,0,0,0,0,1
ambiente familiar muito bom para passeio e lanche com a família e amigo,1,0,0,0,0,0,0,0
bebidas boa comida itens gourmet de mercearia e itens regionais ali tudo à mão em só lugar,0,1,1,0,0,0,0,0
agradável local para relaxar conversar e apreciar a natureza,1,0,0,0,0,0,0,0
excelente restaurante carnes saborosas e pratos acima da média,0,0,1,1,0,0,0,0
ao tomar o café vc viaja na nuvens com a pureza do café moído na hora simplesmente apaixonante,0,1,0,0,0,0,0,0
lugar excelente para tudo desde um happy hour até um jantar,0,0,0,1,0,0,0,0
restaurante bem localizado lugar agradável estacionamento privativo cardápio bem variado que vai do petisco maravilhoso de entrada no principal temos picanhas e diversas outras carnes saborosas e a sobremesa se vc conseguir tem uma carta bem sortida além do cardápio de bebidas com aquela cerveja mais,0,1,1,1,1,0,0,0
o restaurante é excelente com um atendimento digno de reverência,0,0,0,1,0,0,0,1
bom café falta uma melhor apresentação do tipos de grãos não servem água com gás ótima opção de lanches porém com valor um pouco salgado,0,1,1,0,0,0,0,1
rodizio de carnes é excelente com o amigo ambiente natural banheiros limpos lugar ideal para levar a família no finais de semanas ou até mesmo encontrar o amigo,1,0,1,0,0,0,0,0
sopa fria o garçons meios perdidos,0,0,1,0,0,0,0,1
gostei muito do local preço bom e comida ótima,0,0,1,0,0,0,1,0
ótimo restaurante,0,0,0,1,0,0,0,0
rodízio com sushi mto competido sushi acaba na primeiras mesa e quem senta no fundo tem dificuldade pra comer o sushi,0,0,0,0,0,0,0,1
atendimento excelente atendimento garçom josé gregório muito simpático e cordial parabéns pelo serviço prestado,0,0,0,0,0,0,0,1
excelente cardápio e uma variada carta de bebidas,1,1,0,0,0,0,0,0
local ideal para curtir uma comida de qualidade e tradicional do mercado municipal de são paulo,0,0,1,1,0,0,0,0
atendimento ótimo e um franguinho assado muito bom,0,0,1,0,0,0,0,1
lugar bom,0,0,0,1,0,0,0,0
tapioca muito deliciosa,0,0,1,0,0,0,0,0
deveria ser regional com preços acessíveis,0,0,0,0,0,0,1,0
lugar muito agradável,0,0,0,1,0,0,0,0
atendimento ótimo ambiente agradável lugar excelente para encontros aniversário e todos o tipos de confraternizações,1,0,0,1,0,0,0,1
comidas de boteco e regionais uma excelente opção no shopping manaura,0,0,1,1,0,0,0,0
ótima refeição com atendimento de qualidade e sabores incríveis,0,0,1,0,0,0,0,1
ótima opção de restaurante com preço justo e comida deliciosa,0,0,1,1,0,0,1,0
excelente lugar comida espetacular,0,0,1,1,0,0,0,0
caldo de peixe de entrada casquinho de caranguejo e um saboroso lombo de tambaqui foram a nossas pedidas,0,0,1,0,0,0,0,0
o cortes bovinos são bons ma não impressionam muito ainda mais pelo alto preço cobrado,0,0,1,0,0,0,1,0
uma excelente escolha para uma noite em companhia de muita gente bonita ótimo atendimento e uma variações de musicas,1,0,0,1,0,0,0,1
excelente restaurante é o alentejo,0,0,0,1,0,0,0,0
lugar bonito com receptividade me sentir em casa e o melhor com gastronomia excelente,1,0,1,0,0,0,0,1
preço super acessível atendimento ótimo e super rápido,0,0,0,0,0,0,1,1
cerveja gelada e possui uma pequena brinquedoteca,0,1,0,0,0,0,0,0
ambiente agradável comida otima e atendimento excelente,1,0,1,0,0,0,0,1
tradicional em manaus ótima comida e grande diversidade de bebidas,0,1,1,1,0,0,0,0
ambiente agradável aconchegante comida gostosa e atendimento excelente,1,0,1,0,0,0,0,1
ótimo lugar ambiente familiar tranquilo,1,0,0,1,0,0,0,0
lugar agradável gastronomia excelente,0,0,1,1,0,0,0,0
localização de fácil acesso para todos é servido comidas tipicas do nordeste,0,0,1,0,1,0,0,0
lugar aconchegante preço justo e atendimento com excelência,1,0,0,0,0,0,1,1
ambiente agradável e atendimento muito bom,1,0,0,0,0,0,0,1
melhor culinária regional,0,0,1,0,0,0,0,0
bom atendimento,0,0,0,0,0,0,0,1
bom atendimento,0,0,0,0,0,0,0,1
já foi um bom lugar hoje um point de prostituição decadente,0,0,0,1,0,0,0,0
dessa vez não tirei foto da refeição servida ma foram coxinhas recheadas bolinhas empanadas de frango deliciosas lasanha vegetariana e sucos,0,0,1,0,0,0,0,0
comida boa ambiente bonito atendimento cordial,1,0,1,0,0,0,0,1
e a melhor pizzaria de manaus tem o melhores rodízios tem a melhores massas o melhores sushi a melhores lasanha,0,0,1,1,0,0,0,0
pecimo lugar uma verdadeira baderna,0,0,0,1,0,0,0,0
no finais de semana há música ambiente quase sempre uma mpb suave que não atrapalha a conversa e o couvert artístico é em torno mais,1,0,0,0,0,0,0,0
local surpreendente experiência incrível,0,0,0,1,0,0,0,0
ótimo sabor,0,0,1,0,0,0,0,0
estivemos no coco bambu para conemorarmos o aniversário de uma amiga fomos atendidos pelo garçom rodrigo uchoa excelente rapido ótima memória rsrs prato praia de olinda estava delicioso ambiente agradável e aconchegante,1,0,1,0,0,0,0,1
atendimento perfeito suco muito bom filé estupendo,0,1,1,0,0,0,0,1
ótima variação de comida e otimo atendimento recomendo a todos e tem estacionamento amplo tbm sem problema,0,0,1,0,1,0,0,1
excelente serviço,0,0,0,0,0,0,0,1
até certo ponto tem variedade ma depois tem que ficar pedindo um sabor e aguardar quase 1 hora para atenderem poi repetem sempre 2 ou 3 sabores não vale a pena existem lugares com melhor custo benefício,0,0,1,0,0,0,1,1
ambiente agradável e com uma comida típica regional,1,0,1,0,0,0,0,0
não tinham o sucos regionais apenas laranja limão e abacaxi,0,1,0,0,0,0,0,0
