sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
a pizza do rodízio tem sabores sensacionais ma a fatias deixam a desejar poi em relação a outras pizzarias a fatias da pizza são minúsculas apesar do preço ser bem mais caro,0,0,1,0,0,0,1,0
é sempre uma experiência incrível,0,0,0,1,0,0,0,0
tem estacionamento próprio,0,0,0,0,1,0,0,0
valor muito honesto ótimo custo benefício,0,0,0,0,0,0,1,0
cafeteria que serve excelentes cafés especiais de sul de mina cardápio bom e variado com farta opções de bebidas clássicas de cafeteria,0,1,1,0,0,0,0,0
tem um chopp de vinho delicioso,0,1,0,0,0,0,0,0
preço compatível com o que é oferecido,0,0,0,0,0,0,1,0
refeição excelente e saborosa cardápio variado atendimento impecável estacionamento amplo,0,0,1,0,1,0,0,1
thank u franco s for giving me this one singular joy in life,0,0,0,0,0,1,0,0
ótimo restaurante lugar agradável para almoço em família essa atendimento ótima comida ma o estacionamento precisa melhorar,0,0,1,1,1,0,0,0
local muito agradável com excelente refeição a preço justo,0,0,1,1,0,0,1,0
boa música cerveja gelada petiscos deliciosos,1,1,1,0,0,0,0,0
lugar agradável,0,0,0,1,0,0,0,0
ambiente agradável comida deliciosa e bom atendimento,1,0,1,0,0,0,0,1
melhor restaurante de manaus,0,0,0,1,0,0,0,0
banda de tambaqui com farofa de banana excelente,0,0,1,0,0,0,0,0
excelente atendimento impecável ambiente bonito banheiro limpíssimo ótima música carta de vinhos extensa e o pratos então do deuses,1,1,1,1,0,0,0,1
o único problema e o estacionamento,0,0,0,0,1,0,0,0
comida saborosa bom atendimento e bom custo benefício,0,0,1,0,0,0,1,1
preço acessível aos que trabalham no polo industrial,0,0,0,0,0,0,1,0
super indico para pessoas que estão vindo a manaus pela primeira vez,0,0,0,1,0,0,0,0
pedimos uma deliciosa e surpreendente caipirinha de jambu,0,1,0,0,0,0,0,0
boa programação musical,1,0,0,0,0,0,0,0
lugar agradável com estacionamento acessível tempo de espera razoável preço padrão atendimento com com eficácia pratos atrativos espaço infantil banheiros higienizados,1,0,1,1,1,0,1,1
comida muito boa excelente experiência,0,0,1,1,0,0,0,0
experiência horrível,0,0,0,1,0,0,0,0
lugar bom porém muito apertado o preço é um pouco elevado ma se paga pelo lugar,1,0,0,1,0,0,1,0
ótimo lugar músicas boa e bom atendimento,1,0,0,0,0,0,0,1
super indico,0,0,0,1,0,0,0,0
ótimo ambiente e bom atendimento porém o preços poderiam ser mais atrativos,1,0,0,0,0,0,1,1
na cozinha a agitação tem nome felipe schaedler o jovem chef que fez fama ao utilizar elementos inusitados na sua cozinha regional e recentemente fincou um pé na capital paulista com uma filial,0,0,0,0,0,0,0,1
vale a pena conferir o pirarucu com shitake arroz negro e purê de mandioquinha,0,0,1,0,0,0,0,0
comida boa ambiente bom preço justo atendimento rápido estacionamento gratuito,1,0,1,0,1,0,1,1
lugar excelente,0,0,0,1,0,0,0,0
bom atendimento lanches gostosos preço um pouco caro,0,0,1,0,0,0,1,1
ótimo tudo muito gostoso,0,0,1,1,0,0,0,0
a sobremesa de petit gâteau é muito boa com um valor considerável,0,0,1,0,0,0,1,0
bela carta de vinhos bebidas diversas peixes muito saborosos e sobremesas divinas,0,1,1,0,0,0,0,0
espaço excelente amplo e boa recepção da eliandra pérola andreza e geiza e atendimento em mesa pelo senna,1,0,0,0,0,0,0,1
meu café preferido atendimento ótimo preço razoável tudo de qualidade,0,1,0,0,0,0,1,1
um lugar excelente bom atendimento comida maravilhosa,0,0,1,1,0,0,0,1
buffet limitado ma é um local agradável nada instagramavel carne gostosa,0,0,1,1,0,0,0,0
garçons atenciosos amplo estacionamento e só,0,0,0,0,1,0,0,1
comida típica da amazônia em alto estilo,0,0,1,0,0,0,0,0
pão só presta no mesmo dia amanhecer já está duro de mais,0,0,1,0,0,0,0,0
fomos super bem atendidas pelo rafael a comida como sempre maravilhosa e o custo benefício está entre o melhores de manaus recomendadíssimo,0,0,1,0,0,0,1,1
foi o lugar em que escolhemos pra comemorar essa data especial,0,0,0,0,0,1,0,0
experiência lamentável sem exagero pedi para ser atendido uma 3 vezes e o atendentes não vinham passei aproximadamente 15 minutos em pé aguardando para sentar depois de conseguir sentar passamos mais un 25 minutos e não fomos atendidos,0,0,0,1,0,0,0,1
sabor ambiente familiar frequentadora a muitos ano,1,0,0,0,0,0,0,0
ambiente confortável comida muito boa e todos muito simpáticos,1,0,1,0,0,0,0,0
ambiente agradável e comida maravilhosa,1,0,1,0,0,0,0,0
boa opção para momentos informais em família ou com amigo,0,0,0,1,0,0,0,0
comida gostosa limpeza externa boa preço justo pendendo pro barato e atendimento regular,1,0,1,0,0,0,1,1
a pizza e a pior que comi em manaus a massa da pizza é braaanca e sem gosto o pessoal é super atencioso mais a comida é mala não volto mais para quem deseja saber o custo vale 35 o rodízio por pessoa e o refrigerante é forum parte 5 reais cada refrigerante o suco é malo des que vc compra no supermercado em sacola pequena congelada o lugar é bom mais se a comida for mala todo é malo,0,0,1,0,0,0,0,1
comida deliciosa e ótimo atendimento do edson jr restaurante detentor de notas únicas e individualidade fenomenal seja em gastronomia da terra quanto do mar,0,0,1,0,0,0,0,1
ambiente agradável bem localizado fácil acesso comida muito boa eu recomendo,1,0,1,0,1,0,0,0
e um hambúrguer d tambaqui com pão d açaí gostoso embora pudesse ser mais caprichado pão maior mais queijo,0,0,1,0,0,0,0,0
ótimo excelente lugar agradável boa comida nota 10,0,0,1,1,0,0,0,0
qualidade excepcional rodízio com preço justo e ambiente muito bom para sair em grupo,1,0,1,0,0,0,1,0
ual amo café com tapioca e castanha e lá tem uma maravilhosa para fãs de café ótimo local a ser visitado diversos tipos de bolo com pouco glúten,0,1,1,0,0,0,0,0
partindo da recomendação do trip advisor escolhemos o número um de manaus em comida regional,0,0,0,1,0,0,0,0
excelente local para um café no fim de tarde o melhor café alimentos e serviço da cidade,0,1,1,0,0,0,0,0
cerveja gelada tira gostos muito bom ótimo ambiente e atendimento bem realizado,1,1,1,0,0,0,0,1
pratos deliciosos autênticos com preços normais,0,0,1,0,0,0,1,0
melhor café regional da cidade,0,1,0,0,0,0,0,0
ótimo local com um excelente atendimento,1,0,0,0,0,0,0,1
a hamburguela foi uma da experiências mais fantásticas em relação tanto ao atendimento quanto a comida,0,0,1,0,0,0,0,1
comi um escondidinho de carne seca maravilhoso além da variedade de comida nordestina no self service sem contar o delicioso petit gateau que eles servem simplesmente delicioso,0,0,1,0,0,0,0,0
um ótimo local a comidas veem quentinhas muito saborosas atendimento maravilhoso,1,0,1,0,0,0,0,1
ambiente diferente uma parede enorme com várias cachaças diferentes,1,0,0,0,0,0,0,0
lugar maravilhoso excelente atendimento e uma comida de excelência deliciosa recomendamos muito o dedé boteco,0,0,1,1,0,0,0,1
refinado tranquilo com boa música excelente atendimento e menu maravilhoso,1,0,1,0,0,0,0,1
aconchegante agradável de fácil acesso amei estar lá,1,0,0,0,1,0,0,0
melhor pizza tradicional que existe em manaus,0,0,1,0,0,0,0,0
boa localização,0,0,0,0,1,0,0,0
tem uma carne de sol muito boa e un bolinhos de macaxeira excelente,0,0,1,0,0,0,0,0
um local maravilhoso,0,0,0,1,0,0,0,0
lugar maravilhoso,0,0,0,1,0,0,0,0
primeira churrascaria que fui em que achei a salada melhor que a carne,0,0,1,0,0,0,0,0
lugar agradável com gente bonita e ótimos pratos,1,0,1,1,0,0,0,0
música excelente,1,0,0,0,0,0,0,0
a culinária local é excelente ma nada se compara ao cardápio e combinações que esse restaurante foi capaz de proporcionar,0,0,1,0,0,0,0,0
lugar muito bom para fazer suas festas empresariais,0,0,0,1,0,0,0,0
preço acessível e lanche delicioso,0,0,1,0,0,0,1,0
considerada a melhor carne de sol do norte e a segunda do norte nordeste,0,0,1,0,0,0,0,0
um ótimo espaço ambiente climatizado ótimo para ir em família e uma perfeita recepção,1,0,0,0,0,0,0,1
atendimento muito demorado ignoraram a nossa mesa varias vezes e a comida não foi a da melhores acredito que há melhores opções pelo mesmo preço ou até mais barato,0,0,1,0,0,0,1,1
na cozinha a agitação tem nome felipe schaedler o jovem chef que fez fama ao utilizar elementos inusitados na sua cozinha regional e recentemente fincou um pé na capital paulista com uma filial,0,0,0,0,0,0,0,1
ressalto a dedicação do profissionais em especial porque minha mãe deixou cair seu aparelho auditivo lá e mesmo sendo algo minúsculo e de difícil identificação o profissionais da limpeza tiveram o cuidado e a delicadeza de guardar mesmo sem saber o que era,0,0,0,0,0,0,0,1
sucos regionais espetaculares,0,1,0,0,0,0,0,0
menu diversificado maravilhoso tempo de espera é dentro da média ma não sofrido como comumente acontece o ambiente agradável com decoração jovial e a boa música ajudam a passar quase desperdício daria uma estrela a mais para a carta de drink,1,1,1,0,0,0,0,0
local com café regional maravilhoso ideal para levar quem visita à cidade,0,1,0,0,0,0,0,0
restaurante muito bonito música ambiente de qualidade comida maravilhosa o atendimento foi ótimo em especial pelo sr pedro jack que no deu a sugestão do prato que fez a felicidade da família,1,0,0,0,0,0,0,1
ambiente bonito estacionamento próprio preços honestos e a comida estava muito boa,1,0,1,0,1,0,1,0
ok melhor restaurante do brasil,0,0,0,1,0,0,0,0
ambiente muito bom música ambiente ótima e comida maravilhosa,1,0,1,0,0,0,0,0
top mesmo,0,0,0,1,0,0,0,0
lugar muito bom no geral,0,0,0,1,0,0,0,0
lugar excelente comida boa e preço bom,0,0,1,1,0,0,1,0
uma da melhores stickhause tematicas,0,0,0,0,0,1,0,0
comida muito apetitosa muitas variedades de pratos carne de sol no ponto do sal feijão tropeiro muito gostoso,0,0,1,0,0,0,0,0
a pessoas no atenderam bem e fiz uma reserva ao lado da área kid foi bacana tinha pula pula escorregador cavalinho bem bacana pra se divertir num local diferente e comer diversidades de comida,1,0,1,0,0,0,0,1
tudo muito caro e a comida não vale o valor cobrado,0,0,1,0,0,0,1,0
possui ótima estrutura lugar bonito e arejado,1,0,0,0,0,0,0,0
ótima comida preço acessível,0,0,1,0,0,0,1,0
tem ambiente climatizado e ambiente externo,1,0,0,0,0,0,0,0
melhor experiência ótima comida,0,0,1,1,0,0,0,0
este restaurante é novo fairling abertura em maio,0,0,0,0,0,1,0,0
melhor pizza da zona sul chora pra vender fiado,0,0,1,0,0,0,0,0
ótimo maravilhoso local limpo bonito atendimento de excelência,1,0,0,1,0,0,0,1
destino obrigatório pra quem gosta de boa comida,0,0,1,0,0,0,0,0
além disso o atendimento é muito bom e o ambiente super agradável,1,0,0,0,0,0,0,1
localidade ótima clima ótimo preço bom comida muito ótima e ainda tem bastante variedade tudo é muito bom aqui,1,0,1,1,1,0,1,0
ótimo atendimento do rafael comida muito gostosa sempre mantendo o padrão de sabor e atendimento,0,0,1,0,0,0,0,1
preço bom e comida variada e de qualidade,0,0,1,0,0,0,1,0
cardápio variado e de bom gosto preço justo ma o espaço é apertado e o pegadores de alimentos ficam em cima do mesmos,1,0,1,0,0,0,1,0
tive uma pessima experiência a pizza chegou fria a massa parece uma panqueca grudenta molho ruim borda ruim nunca mais irei pedir,0,0,1,1,0,0,0,0
ambiente bom e comida muito boa,1,0,1,0,0,0,0,0
gostamos tanto do restaurante que em uma semana fomos duas vezes pratos feitos caprichosamente com ingredientes locais e um atendimento primoroso,0,0,1,1,0,0,0,1
tivemos um ótimo atendimento pelo garçom bruno no deu opção de comida e o local e ambiente muito agradável comida excelente,1,0,1,0,0,0,0,1
na realidade trata se de um bar flutuante onde você pode comer beber e tomar banho no rio com segurança além de praticar stand up alugam se pranchas no local,1,0,0,1,0,0,0,0
luz ambiente muito agradável o som ambiente ao meu gosto achei um pouco alto dificulta a conversa porém o garçom no explicou que o volume aumenta certo horário da noite boa opções de aperitivos carta de vinhos com valores acessíveis porém poderia ser mais justo com relação á valores de mais,1,1,1,0,0,0,1,0
atendimento comida ambiente sem dúvida e a melhor rede de restaurantes do brasil,1,0,1,1,0,0,0,1
muito gostoso a carne dai,0,0,1,0,0,0,0,0
excelente custo benefício,0,0,0,0,0,0,1,0
excepcional tudo de bom temático cerveja hiper gelada e comida saborosa,0,1,1,1,0,0,0,0
local excelente tanto para o almoço como jantar,0,0,0,1,0,0,0,0
uma ótima variedade de pizza e um rodízio incrível,0,0,1,0,0,0,0,0
atendimento ótimo do denys muito educado gente boa muito bom,0,0,0,0,0,0,0,1
ótimo atendimento comida deliciosa sobremesas preço razoável e limpo,0,0,1,0,0,0,1,1
atendimento ótimo preço muito bom pizza saborosa nota 10,0,0,1,0,0,0,1,1
atendimento de excelência variedade de massas de qualidade o temperinho maravilhoso do molhos super recomendo,0,0,1,0,0,0,0,1
aproveitando a popularidade do stand up paddke é uma excelente opção de passeio gastronomia e diversão,0,0,1,1,0,0,0,0
a grande maioria ruin algumas vinham queimadas e outras que tinham o gosto horrível,0,0,1,0,0,0,0,0
é um lugar familiar muito bom porém a coisas são muito caras,0,0,0,1,0,0,1,0
restaurante novo muito agradável e atendimento excelente,0,0,0,1,0,0,0,1
lugar arejado para tomar uma cerveja gelada e com excelentíssimo atendimento,1,1,0,0,0,0,0,1
para um bom bate papo,0,0,0,0,0,1,0,0
110 pilas por doi chopps e duas porções pequenas demoradas e mal feitas,0,0,0,0,0,0,1,1
porém na comida deixou um pouco a desejar achei o pratos pequenos alguns mais,0,0,1,0,0,0,0,0
recomendo está churrascaria atendimento com excelência aparador completo e variado churrasco de alto nível com carnes nobres e complementos deliciosos,0,0,1,1,0,0,0,1
demora no atendimento e um lugar quente,1,0,0,0,0,0,0,1
local bem agradável,0,0,0,1,0,0,0,0
com uma boa estrutura e excelentes pistas para jogar conta também com sinuca vídeo game e outros jogos,1,0,0,0,0,0,0,0
ambiente muito bom,1,0,0,0,0,0,0,0
lugar simple comida boa e preço justo,0,0,1,1,0,0,1,0
ótimo lugar ambiente agradável e atendimento rápido,1,0,0,1,0,0,0,1
conhecendo a grande maioria se não todos em manaus aqui são servidas carnes variadas no ponto que desejar e acompanhamentos adequados com ótimo preço maitres e garçons atenciosos,0,0,1,0,0,0,1,1
uma da churrascaria mais tradicional de manaus a búfalo oferece um ambiente requintado e super agradável com uma culinária sem igual pratos ótimos e cardápio super variados vale pena conferir,1,0,1,1,0,0,0,0
quem deseja comemorar com estilo ou mesmo apreciar a melhor comida de manaus tem que ir ao banzeiro sem dúvidas é um restaurante completo para deixar você feliz e satisfeito,0,0,1,1,0,0,0,0
ambiente super agradável boa comida bom vinhos recomendo sem medo de errar,1,1,1,1,0,0,0,0
um salgado mais gostoso que outro e atendimento excelente,0,0,1,0,0,0,0,1
excelente localização com música boa excelentes pratos paisagem deslumbrante ótima opção pra levar a família e até mesmo só e fazer nova amizades,1,0,1,1,1,0,0,0
uma excelente opção pra quem busca requinte e qualidade e um ótimo atendimento,0,0,0,1,0,0,0,1
ótimo lugar,0,0,0,1,0,0,0,0
já fui algumas vezes com amigo e achei o lugar ótimo porém nesse domingo levei minha mãe e a mesa estavam sujas o local cheio de moscas atendimento demorado fiquei chamando vários garçons enfim não sei o que está acontecendo com o lugar,1,0,0,1,0,0,0,1
atendimento do garçom neto excelente,0,0,0,0,0,0,0,1
porções e sabores generosos,0,0,1,0,0,0,0,0
pizza muito gostosa atendimento e local maravilhoso,0,0,1,1,0,0,0,1
estrutura boa muito concorrido cheio de gente,1,0,0,0,0,0,0,0
lugar aconchegante e bom atendimento,1,0,0,0,0,0,0,1
funcionários muito educados e bem preparados,0,0,0,0,0,0,0,1
preço justo,0,0,0,0,0,0,1,0
o menu é incrível e o atendimento perfeito,0,0,1,0,0,0,0,1
é um do melhores restaurantes que ja visitei possui um ótimo cardapio vasto cardapio de bebidas e drink em especial o cosmopolitan e um ambiente muito aconchegante,1,1,1,1,0,0,0,0
o atendimento é muito bom ma o pratos são um pouco inflacionados e não são bem servidos vale a experiência ma realmente não é a verdadeira experiência manauara gourmet demais,0,0,1,0,0,0,1,1
melhor lugar de manaus para saborear aquela carne maravilhosa,0,0,1,1,0,0,0,0
o preço baixo em relação a cantinas não pode justificar uma massa que não chega no ponto o molho esturricado pelo forno e uma mini almondega quente demais por forum e crua por dentro,0,0,1,0,0,0,1,0
música boa para meu gosto reggae rock pop nacional e internacional quando eu fui fiz sup,1,0,0,0,0,0,0,0
o rodizio tem otimo custo beneficio e a qualidade do sushi permance alta,0,0,1,0,0,0,1,0
ótimo atendimento,0,0,0,0,0,0,0,1
realmente regional moderno em conjunto com a leveza da apresentações,0,0,1,0,0,0,0,0
lugar até que é legalzinho más porém a primeira vez que vejo gente brigar e depois volta para festa colocando em risco pessoal que não tem nada haver preço acima da média da bebidas e do petiscos um detalhe não vende balde com a bebidas tem que 4 unidades pra eles lhe darem um balde com gelo,1,0,0,1,0,0,1,0
gostei muito excelente atendimento ótima degustação amei,0,0,1,1,0,0,0,1
culinária com especiarias portuguesas e regionais também,0,0,1,0,0,0,0,0
o local é super agradável tem um ótimo atendimento o pratos são espetaculares desde a entrada ao prato principal recomendo,0,0,1,1,0,0,0,1
ótima comida regional de qualidade bom atendimento várias opções de pratos e bebidas ótimo restaurante,0,0,1,1,0,0,0,1
sensacional o pirarucu a milanesa de uarini com um hiper delicioso arroz cremoso com banana frita e outros super ingredientes,0,0,1,0,0,0,0,0
valores alto pro que entregam no prato muitas promoções mostrando inclusive que o preço poderia ser melhor mais,0,0,0,0,0,0,1,0
um restaurante bem conceituado na cidade com ambiente elegante e acolhedor,1,0,0,0,0,0,0,0
atendimento impecável e funcionários mega atenciosos,0,0,0,0,0,0,0,1
churrascaria ótima muito gostosa localização privilegiada,0,0,1,1,1,0,0,0
comida maravilhosa,0,0,1,0,0,0,0,0
preço bom e ótimo café da manhã,0,0,1,0,0,0,1,0
bom custo benefício porém o atendimento fica muito lento de domingo,0,0,0,0,0,0,1,1
rodízio razoável com preço justo,0,0,1,0,0,0,1,0
restaurante típico da cozinha amazonense adoramos o peixe com arroz de tucumã e pure de macaxeira,0,0,1,1,0,0,0,0
passeio agradável uma opção próxima para quem quer um dia de lazer,0,0,0,1,0,0,0,0
melhor restaurante português de manaus excelente atendimento equipe maravilhosa,0,0,0,1,0,0,0,1
carne macia deliciosas opções de guarnição e um ótimo restaurante para comemorar data especiais,0,0,1,1,0,0,0,0
comida deliciosa e ambiente agradável,1,0,1,0,0,0,0,0
o atendimento foi bom o frango não tava bom a carne tava um pouco melhor precisa melhorar ma foi a primeira vez que fomos ai,0,0,1,0,0,0,0,1
ótimo lugar tratamento vip e comida ótima,0,0,1,1,0,0,0,1
dica é evitar o dia e horários de maior movimento mais,0,0,0,0,0,1,0,0
ótima equipe sempre muito atenciosos ambiente muito agradável ótima comida ótimos vinhos ótimas sobremesas,1,1,1,1,0,0,0,1
um restaurante super agradável pessoal muito atencioso comida típica portuguesa de ótima qualidade,0,0,1,1,0,0,0,1
achei o preço bom 27 reais buffet livre a comida estava deliciosa e o ambiente é silencioso como eu gosto,1,0,1,0,0,0,1,0
fomos em grupo de pais com a crianças média de 2 ano e sentamos na mesa próximas ao espaço kid super agradável e aconchegante,1,0,0,0,0,0,0,0
local agradável,0,0,0,1,0,0,0,0
lugar agradável bem localizado,0,0,0,1,1,0,0,0
bom atendimento belos atendentes e ótimo lanche,0,0,1,0,0,0,0,1
o lugar é lindo a comida uma delícia música boa super recomendo,1,0,1,1,0,0,0,0
suco muito bom pão de queijo com doce de leite maravilhoso único defeito é o banheiro que é distante não é dentro do estabelecimento e o salgado que estava encharcado de óleo,1,1,1,0,0,0,0,0
saborosa criativa lindamente servida gourmet e em quantidade relativamemte generosa,0,0,1,0,0,0,0,0
uma boa opcão para experimentar a comida regional,0,0,1,0,0,0,0,0
um lugar excelente em atendimento e comodidade,0,0,0,1,0,0,0,1
ótimo lugar para um café e conversa casual ambiente extremamente confortável e atendimento não deixa a desejar,1,1,0,0,0,0,0,1
boa comida bom ambiente excelente atendimento,1,0,1,0,0,0,0,1
boa variedade pizza e massas preço acessível,0,0,1,0,0,0,1,0
excelente lugar muito bonito e lanche muito bom,1,0,1,1,0,0,0,0
preço mediano,0,0,0,0,0,0,1,0
excelente atendimento e lugar agradável,0,0,0,1,0,0,0,1
hoje eh o resquício do que já foi a pastelaria muito boa de manaus,0,0,0,1,0,0,0,0
o melhor restaurante de manaus,0,0,0,1,0,0,0,0
excelente opção para almoço e jantar,0,0,0,1,0,0,0,0
sempre ante de viajar gosto de espiar a atrações do meu próximo destino aqui no trip,0,0,0,0,0,1,0,0
ambiente super agradável para família comida excelente ótima musica preço justo no sup cerveja gelada enfim muito bom,1,1,1,0,0,0,1,0
ambiente aconchegante preço justos comida saborosa e ótimo atendimento em especial ao garçom robson,1,0,1,0,0,0,1,1
melhor casa de rodízio e com certeza a sara e a melhor atendente muito rápida e atenta,0,0,1,0,0,0,0,1
preço justo,0,0,0,0,0,0,1,0
no geral o valores são um pouco mais alto que o bares normais ma vale bastante a pena se considerarmos o custo benefício do local,0,0,0,0,0,0,1,0
otimo lugar com atendimento excelente,0,0,0,1,0,0,0,1
café excelente,0,1,0,0,0,0,0,0
uma boa opção para a refeições diárias,0,0,0,1,0,0,0,0
comida excelente atendimento impecável seguindo todos o protocolos de segurança,0,0,1,0,0,0,0,1
melhor pão de queijo de manaus se for recheado com doce de leite mineiro então,0,0,1,0,0,0,0,0
pizza razoável,0,0,1,0,0,0,0,0
excelente estrutura não sou exigente e qualidade do serviço é legal a pizza numa escala de 1 a 10 dou nota 8,1,0,1,0,0,0,0,1
local bom pra curtir e tomar aquela cerveja gelada sem esquecer daquela tekila,0,1,0,0,0,0,0,0
restaurante muito bom,0,0,0,1,0,0,0,0
bar com excelente localização bem frequentado tranquilidade excelentes grupos de samba e sambistas e ótima variedade de cervejas geladas,1,1,0,0,1,0,0,0
lugar bem legal come se bem e paga se um valor acessível,0,0,1,1,0,0,1,0
instalações de bom gosto estacionamento exclusivo com opção de manobrista excelente localização bairro comercial nobre estrutura de atendimento bem organizada pessoal jovem e competente inclusive o chef culinária bem elaborada e prática mesclando culinária italiana e francesa peixes inclusive regional nobre filé mais,1,0,1,0,1,0,0,1
boa qualidade preço bom pra rodízio e bom atendimento,0,0,1,0,0,0,1,1
boa comida ambiente agradável e preço bom ma o estacionamento é ruim,1,0,1,0,1,0,1,0
muito delicioso o prato e c preços excelentes,0,0,1,0,0,0,1,0
boa comida preço justo,0,0,1,0,0,0,1,0
muito bom o restaurante,0,0,0,1,0,0,0,0
atendimento ótimo carne maravilhosa no ponto certo otimos acompanhamentos e o preço está bom em comparação a outros restaurantes de manaus,0,0,1,0,0,0,1,1
atendimento bem prestativo pelo sr phelipe comida de qualidade tudo ótimo,0,0,1,1,0,0,0,1
china box excelente comida,0,0,1,0,0,0,0,0
comida saborosa e bem servida preço justo e atendimento ótimo,0,0,1,0,0,0,1,1
apesar do ambiente lindo temos problemas nesse estabelecimento na demora excessiva na entrega do pedidos e meu prato de camarão veio com cabelo porém não foi cobrado ainda bem,1,0,0,0,0,0,0,1
melhor tapioca grarinada de manaus e o salgados uma delícia,0,0,1,0,0,0,0,0
gosto muito ambiente agradável e café delicioso,1,1,0,0,0,0,0,0
1 ob o barulho da praça e do posto ás vezes alguém lev um paredão é muito incômodo ma acho q nova unidade eles não terão que lidar com es problemas,1,0,0,0,0,0,0,0
ob só 2 pessoas consumiram bebida alcoólica 6 cervejas longneck,0,0,0,0,0,1,0,0
atendimento muito ágil ótimas opções de bebidas quentes e geladas e o pão de tucumã e castanha é simplesmente per fei too,0,1,1,0,0,0,0,1
um do melhores lugares para saborear um delicioso doce em uma tarde de domingo,0,0,1,0,0,0,0,0
o lugar é bom pra frequentar poi tem um ambiente seguro uma boa programação musical e bebida em dobro,1,1,0,0,0,0,0,0
estacionamento com manobrista,0,0,0,0,1,0,0,0
lugar muito bacana ambiente climatizado rodízios de massas e pizza incríveis com amigo e família super bacana,1,0,1,1,0,0,0,0
local aconchegante antendimento de excelência pratos diferenciados tudo limpo e organizado só elogios para esse lugar,1,0,1,1,0,0,0,1
bom lugar boa peixaria,0,0,0,1,0,0,0,0
lugar aconchegante,1,0,0,0,0,0,0,0
estava em outro local fui ao banzeiro so pra conhecer o tao famoso restaurante entao nao pedi prato principal,0,0,0,0,0,1,0,0
ótima opção de lazer,0,0,0,1,0,0,0,0
grande estacionamento,0,0,0,0,1,0,0,0
dei uma boa nota porque amo frango crispim com molho oriental ma por favor igualmente ao restaurante fiorentina sirvam comida quente feita na hora,0,0,1,0,0,0,0,0
o garçom antonio que serviu nossa mesa muito atencioso educado e sempre atento aos detalhes foram momentos maravilhosos,0,0,0,0,0,0,0,1
top o lanche otimo atendimento ao cliente e entregas rapidas recomendo,0,0,1,0,0,0,0,1
ótimo bar local para um lanche rápido com cervejas locais e conversar com pessoas locais agradáveis,1,1,1,0,0,0,0,0
tradução do google ambiente muito bom e excelente atendimento e cuidados preventivos continuam e no divertimos muito com a família original muy buen ambiente y la atención de excelencia y siguen los cuidados de prevención y la pasamos de lo mejor en familia,1,0,0,0,0,0,0,1
sugestão melhorar a higienização do banheiros e investir em treinamento para o atendimento ao cliente ou ainda contratar garçons que possam fazer bons atendimentos e não abandonem o clientes à mesa,1,0,0,0,0,0,0,1
atendimento muito bom e preço espetacular,0,0,0,0,0,0,1,1
restaurante perfeito comida muito bem preparada é bem saborosa,0,0,1,1,0,0,0,0
excelente restaurante a comida é bem gostosa é preparada com peixes regionais como o tambaqui pararucu entre outros um ponto negativo para o local é a falta de um estacionamento por ser um local bastante frequentado,0,0,1,1,1,0,0,0
ambiente maravilhoso decoração perfeita comida nota 10 e uma vista para o nosso teatro do amazona de cair o queixo,1,0,1,0,0,0,0,0
bom custo benefício,0,0,0,0,0,0,1,0
atendimento rápido e preço camarada,0,0,0,0,0,0,1,1
recomendo muito legal a diversão sensacional,0,0,0,1,0,0,0,0
o único problema são a escadas que você precisa subir para acessar o restaurante,1,0,0,0,0,0,0,0
