sentenca,ambiente,bebida,comida,geral,localização,outros,preço,serviço
sopeies da régio amazônica são uma maravilha e neste restaurante prepararam de forma especial apesar de eu ter gostado muito também de outros restaurantes bem simplezinho perto do rio negro,0,0,1,0,0,0,0,0
lugar otimo e agradável,0,0,0,1,0,0,0,0
melhor opção de gastronomia japonesa na cidade de manaus não tem igual toda minha familia adorou magnifico,0,0,1,1,0,0,0,0
aí o rapaz me informou que deveria falar com o dono aí o dono autorizou mediante uma quantia de 35 reais afff estava de palhaçada se fosse por um preço razoável pagaria sem problemas,0,0,0,0,0,0,1,0
lugar muito bom para ir com a família de toda a vezes que já fui foram experiências incríveis,0,0,0,1,0,0,0,0
a comida excelente ma já não se pode dizer o mesmo da recepção que pelo ocorrido escolhem a vista quem desejam atender de bom grado,0,0,1,0,0,0,0,1
excelente atendimento eu e minha família fomos muito bem atendidos parabéns a recepção tive um ótimo atendimento pelo garson bruno comida maravilhosa e ainda tivemos uma mesa ótima escolhida pela recepcionista joici que também está de parabéns obrigado coco bambu,0,0,0,0,0,0,0,1
muito interessante a decoração temática forum o sabor que é surpreendente,1,0,1,0,0,0,0,0
quase sempre a comida servida é de excelente qualidade porém a quantidade de carne que é servida no prato é muito pouca,0,0,1,0,0,0,0,0
a comida deste local é muito boa com preço um pouco salgado,0,0,1,0,0,0,1,0
local amplo cafe bom,1,1,0,0,0,0,0,0
a língua bovina deu um toque todo especial muito macia e sabor inigualável,0,0,1,0,0,0,0,0
ótimo atendimento desde a entrada do garçon erick mamma mia casa de rodízios está de parabéns ambiente muito agradável,1,0,1,0,0,0,0,1
ambiente agradável com o melhor da culinária peruana e local,1,0,1,0,0,0,0,0
um ambiente super agradável com atendimento excelente e a comida muito saborosa,1,0,1,0,0,0,0,1
a piscina para crianças imprópria para o banho,1,0,0,0,0,0,0,0
ótimo lugar e comida deliciosa,0,0,1,1,0,0,0,0
ótimo ambiente comidas deliciosas cerveja gelada e o atendimento fantástico do izaquiel sempre atencioso e com ótimas dicas,1,1,1,0,0,0,0,1
excelente atendimento,0,0,0,0,0,0,0,1
comida de boa qualidade ótimo atendimento ambiente muito agradável,1,0,1,0,0,0,0,1
excelente bar com boa música porem o atendimento é um pouco demorado e o local é bem apertado,1,0,0,0,0,0,0,1
para o ribeirinhos amazônicos banzeiro é a agitação da águas feita pelos ventos,0,0,0,0,0,1,0,0
uma variedades de doces ambiente gostoso iluminação agradável atendimento nota 10,1,0,1,0,0,0,0,1
ótimos produtos maravilhoso,0,0,1,0,0,0,0,0
o clima é super agradável recomendo tanto pra encontros em família ou a doi,1,0,0,1,0,0,0,0
peixe maraviloso atendimento muito bom perfeito ambiente confortavel bom para festejo com a familia e o preco vale a pena ir degustar do peixe amazonico,1,0,1,0,0,0,0,1
lugar bom pra tomar uma cerva no estilo canela de pedreiro,0,1,0,0,0,0,0,0
lugar muito agradável,0,0,0,1,0,0,0,0
local aconchegante comida saborosa e o atendimento do sr frança excelente,1,0,1,0,0,0,0,1
festas temáticas ótimas comidas e claro atendimento 100 obrigado pela vivência,1,0,1,0,0,0,0,1
ótimo local pra se divertir,0,0,0,1,0,0,0,0
excelente café regional em manaus,0,1,0,0,0,0,0,0
meu café preferido com o melhor pão de queijo de manaus e atendimento maravilhoso,0,0,1,0,0,0,0,1
muito bom o local boa comida,0,0,1,1,0,0,0,0
melhor bar de manaus atendimento nota 10000,0,0,0,1,0,0,0,1
tudo é muito gostoso porções bem servidas a carne ainda não fui em nenhum lugar em manaus que tivesse igual bem suculenta macia de primeira qualidade,0,0,1,0,0,0,0,0
péssimo antendimento mais de 30 minutos esperando atendimento garçons jogando nossa mesa un para o outros,0,0,0,0,0,0,0,1
linha de massas com farinha italiana e fermentação natural excelente bom preço e sabor sensacional,0,0,1,0,0,0,1,0
excelente ambiente,1,0,0,0,0,0,0,0
esse lugar é o melhor custo benefício,0,0,0,0,0,0,1,0
não tinha variedades de carnes brancas,0,0,1,0,0,0,0,0
bom atendimento,0,0,0,0,0,0,0,1
boa comida e um bom preço,0,0,1,0,0,0,1,0
excelente atendimento,0,0,0,0,0,0,0,1
perfeito preço atrativo e comida de qualidade além de um ótimo atendimento,0,0,1,0,0,0,1,1
restaurante muito bom comida maravilhosa ótimo atendimento possui estacionamento próprio e tem o preço bom para o nível do restaurante,0,0,1,1,1,0,1,1
caldinho de peixe também muito gostoso,0,0,1,0,0,0,0,0
peixe pirarucu com banana e queijo e sobremesa banana amazônica,0,0,1,0,0,0,0,0
local muito agradável com música boa,1,0,0,1,0,0,0,0
existem pizzarias com melhor custo beneficio em manaus o que justificaria o preço seria a suposta qualidade que não se mantém,0,0,0,0,0,0,1,0
ótimo ambiente comida bem saborosa porém há pontos a serem melhorados como por exemplo o pedido de outras mesa foram servidos mais rápido que a nossa e ao final a nossa embalagem para viagens foi trocada e só percebemos quando chegamos em casa,1,0,1,0,0,0,0,1
lugar simple ma satisfatório,0,0,0,1,0,0,0,0
excelente atendimento e o principal pizza exageradamente saborosa,0,0,1,0,0,0,0,1
atendimento muito comida com ótimo sabor,0,0,1,0,0,0,0,1
tradicional ambiente agradável e único a vender um filé alto,1,0,1,0,0,0,0,0
boa carne bons acompanhamentos e preço normal para manaus,0,0,1,0,0,0,1,0
ótimo lugar para reunir a família é o amigo para comer aquela deliciosa pizza super indico,0,0,1,1,0,0,0,0
a melhor carne de sol de manaus,0,0,1,0,0,0,0,0
ambiente agradável com ar refigerado importantíssimo nesta cidade decoração com motivos amazônicos,1,0,0,0,0,0,0,0
40min de espera estresse calor carne queimada valor abusivo para o serviço que é prestado cheguei a tentar cancelar por várias vezes ma sempre pediam desculpas e diziam q meu pedindo estava vindo achei um descaso total mentem na lata do cliente,1,0,1,0,0,0,1,1
cardápio muito bom,0,0,1,0,0,0,0,0
só demorei um pouco pra conseguir pagar ma forum isso foi uma boa experiência,0,0,0,1,0,0,0,1
melhor buffet sem igual variedades e um ambiente aconchegante,1,0,1,0,0,0,0,0
ambiente bem familiar ótimo atendimento cardápio eclético e excelente rodízio,1,0,1,0,0,0,0,1
muito bom cerveja geladinha e vários petiscos,0,1,1,0,0,0,0,0
energias muito boa e ótimo pra curtir um bom som amigo ou família tomar banho de rio tudo pra ter um ótimo dia no rio negro,1,0,0,1,0,0,0,0
amei ótimo ambiente para confraternizações,1,0,0,0,0,0,0,0
o tambaqui assado é a sua melhor pedida o melhor peixe amazônico é servido de forma assado com condimentos regionais excelente tempero mais,0,0,1,0,0,0,0,0
bom ambiente e boa comida preço acessível,1,0,1,0,0,0,1,0
local ruim pra estacionar,0,0,0,0,1,0,0,0
restaurante temático ótima música pizza deliciosa e preço justo,1,0,1,1,0,0,1,0
lugar aconchegante bem servido muito agradável,1,0,0,0,0,0,0,1
foram bons momentos em um excelente restaurante com um atendimento perfeito e um cardápio delicioso,0,0,1,1,0,0,0,1
excelente rodízio de massas,0,0,1,0,0,0,0,0
atendimento excelente comida deliciosa e preço acessível,0,0,1,0,0,0,1,1
café muito bom,0,1,0,0,0,0,0,0
comida gostosa ma um pouco demorado,0,0,1,0,0,0,0,1
lugar agradável porém difícil arrumar um estacionamento no horário do almoço no dia úteis aceitam o ticket alimentação,0,0,0,1,1,0,0,0
extremamente recomendo definitivamente um do melhores lugares para se almoçar ou jantar em manaus,0,0,0,1,0,0,0,0
ótimo ambiente e variedades de sopas,1,0,1,0,0,0,0,0
ambiente agradável e bom atendimento especialmente o rapaz sauro,1,0,0,0,0,0,0,1
ótimo local ambiente familiar,1,0,0,1,0,0,0,0
sempre perfeito boa comida bom atendimento é bom preço ambiente super agradável estacionamento facil,0,0,1,0,1,0,1,1
um lugar muito bom para almoço principalmente aos sábados tem uma feijoada daquelas cerveja muito gelada,0,1,1,1,0,0,0,0
pedimos o pirarucu ao molho de shimeji com arroz negro e pure de mandioquinha,0,0,1,0,0,0,0,0
lugar agradável,0,0,0,1,0,0,0,0
comida razoável caro para o que oferece,0,0,1,0,0,0,1,0
the fry aren t much definitely not worth 10 dollar,0,0,0,0,0,1,0,0
comida deliciosa variedades de pratos quentes e salada bom preço atendimento maravilhoso banheiro limpinho ar condicionado 2 ambientes,1,0,1,0,0,0,1,1
serve bem boa mesa,0,0,0,0,0,0,0,1
comida maravilhosas,0,0,1,0,0,0,0,0
um ambiente top com atendimento de primeira e com pratos de frutos do mar deliciosos acompanhado com um bom vinho,1,1,1,0,0,0,0,1
local agradável e de fácil acesso,0,0,0,1,1,0,0,0
comida boa lugar agradável,0,0,1,1,0,0,0,0
espero numa próxima oportunidade reecontrá los promovidos em suas tarefas poi todos têm potencial para essa chance mais,0,0,0,0,0,1,0,0
ambiente agradável,1,0,0,0,0,0,0,0
atendimento excelente e preço super acessível,0,0,0,0,0,0,1,1
ambiente agradável e atendimento cordial ja o preços são muito caro,1,0,0,0,0,0,1,1
considero um excelente centro gastronômico pela diversidade de pratos e sobremesas ofertados,0,0,1,1,0,0,0,0
um do melhores restaurantes requintados de manaus,0,0,0,1,0,0,0,0
comida boa porém pagar por uma vela de aniversário é surreal,0,0,1,0,0,0,1,0
solicitei cebola extra e o estabelecimento atendeu meu pedido,0,0,0,0,0,0,0,1
ambiente incrível e o melhor da culinária portuguesa e argentina incluindo uma excelente carta de vinhos,1,1,1,0,0,0,0,0
flutuante com uma vista incrível para o pôr do sol sempre quando posso estou no abaré recarregando a minhas energias,1,0,0,0,0,0,0,0
comida excelente porém o atendimento pós covid me surpreendeu não sei se era garcon novato enfim não tive uma boa experiência não me sent tendo o padrão de atendimento pelo qual paguei,0,0,1,0,0,0,0,1
atendimento impecável,0,0,0,0,0,0,0,1
na quinta pizza em dobro e na quarta toda a pizza num valor fixo,0,0,0,0,0,1,0,0
ambiente fantástico e familiar super recomendo,1,0,0,1,0,0,0,0
flutuante fantástico e uma peixada inabalável,0,0,1,1,0,0,0,0
a chefe debora shornik conseguiu reinterpretar de forma sutil a diversidade do sabores amazonicos,0,0,1,0,0,0,0,0
clima agradavel e muita gente bonita,1,0,0,0,0,0,0,0
minha sugestão de prato é a entrada de dadinho de tapioca e como prato principal o lombo premium de tambaqui,0,0,1,0,0,0,0,0
pela 2 vez que estive foi decepção total,0,0,0,1,0,0,0,0
experiência gastronômica de primeira,0,0,1,0,0,0,0,0
o produtos da tortas tortas são deliciosos e de boa qualidade o preço é que é um pouco elevado no entanto ainda não encontrei em outro lugar uma torta de limão como a de lá,0,0,1,0,0,0,1,0
ótimo comida gostosa ambiente tranquilo e atendimento nota 1000,1,0,1,0,0,0,0,1
dessa forma tenho um preço igual para um produto menor,0,0,0,0,0,0,1,0
uma experiência maravilhosa pra quem deseja conhecer um pouco da cozinha mexicana,0,0,1,0,0,0,0,0
molho espetacular preço justo e bom atendimento,0,0,1,0,0,0,1,1
ótimo custo benefício,0,0,0,0,0,0,1,0
excelente opção gastronômica e para quem gosta de cervejas artesanais tem algumas com o rótulo do próprio dedé neste dia destaco o atendimento da funcionária eliana que nossa atendeu com muita eficiência e simpatia inclusive quando percebeu que o queijo coalho estava queimado embaixo trocou mais,0,1,1,0,0,0,0,1
valeu pela ida ao bufalo pela variedade de carnes e acompanhamentos alem do preco ser muito bom,0,0,1,0,0,0,1,0
infelizmente não se pode dizer o mesmo do carro chefe da casa o camarão internacional não é mais o mesmo pouquíssimos camarões ao contrário do que era no incio,0,0,1,0,0,0,0,0
uma delícia recomendo essa opção de prato ma ela é mais para o amantes de queijo,0,0,1,0,0,0,0,0
um lugar muito bom com um ótimo atendimento,0,0,0,1,0,0,0,1
não tem boa qualidade atendimento bagunçado,0,0,0,0,0,0,0,1
cafe expresso delicioso,0,1,0,0,0,0,0,0
ótimos pratos comida e ambiente muito bons atendimento eficiente garçom ricardo josé super atencioso e educado,1,0,1,0,0,0,0,1
o melhor açai que já comi é muitos lanches saborosos,0,0,1,0,0,0,0,0
cerveja bem gelada,0,1,0,0,0,0,0,0
comida ótima com um bom preço e um ótimo atendimento,0,0,1,0,0,0,1,1
no valor do rodízio estão incluso a bebidas sucos naturais e refrigerante,0,0,0,0,0,1,0,0
o melhor lugar pra tomar um café regional,0,1,0,0,0,0,0,0
comida muito boa ambiente rústico e muito agradável ótima pedida pra happy hour às vezes deixa a desejar no atendimento,1,0,1,0,0,0,0,1
josé gregório excelente,0,0,0,0,0,0,0,1
único problema é o barulho,1,0,0,0,0,0,0,0
excelente atendimento culinária impecável ambiente bonito apesar de não ser climatizado o clima ambiente é agradável quanto aos preços estão na média da peixarias de manaus com exceção da sobremesas que está forum da realidade uma fatia de pudim a r 15 reais acho muito caro sem contar que são poucas opções de sobremesa um outro ponto que tenho que parabenizar é o fato de disponibilizarem um lugar agradável para aguardar enquanto não dispõem de mesa desocupadas muito bem organizado,1,0,1,0,0,0,1,1
comida deliciosa ambiente agradável e funcionários atenciosos,1,0,1,0,0,0,0,1
pior picanha que ja comemos na vida gosto horrível ao provar a carne sent um gosto de plastico com fumaça impossível comer pensei vou comer o acompanhamentos o pior tudo ruim arroz farofa vinagrete e maionese só conseguimos botar a primeira colher na boca e não conseguimos mais comer,0,0,1,0,0,0,0,0
fomos na unidade do shopping manauara ambiente excelente,1,0,0,0,0,0,0,0
minha irmã me levou a esse restaurante flutuante que é um do nossos costume manauaras,0,0,0,0,0,1,0,0
atendimento péssimo,0,0,0,0,0,0,0,1
experiência muito boa pista e bola de boliche sem defeitos boa comida um bom lugar pra se divertir,1,0,1,1,0,0,0,0
preço justo comida ótima,0,0,1,0,0,0,1,0
ambiente agradável e excelente atendimento,1,0,0,0,0,0,0,1
uma da melhores carnes de picanha de manaus já comi em vários restaurantes ma nada supera uma picanha deliciosa e suculenta do adolpho,0,0,1,0,0,0,0,0
excelente atendimento do rafael viera ambiente bonito musica prazerosa,1,0,0,0,0,0,0,1
espaçoso ótimo atendimento preço super acessível ótimo serviço de rodízio,0,0,0,0,0,0,1,1
muito caro porém vale à pena gastar um pouco pelo ótimo ambiente localização e principalmente a comida,1,0,1,0,1,0,1,0
simplesmente um do melhores senão o melhor para comer um hambúrguer delicioso ambiente interno climatizado e externo arejado estacionamento amplo e descoberto o que não faz a menor diferença e o principal o melhores hambúrgueres da cidade de manaus,1,0,1,0,1,0,0,0
uma ótima opção de rodízio de carne,0,0,1,0,0,0,0,0
experiência excelente,0,0,0,1,0,0,0,0
servem um caldinho de peixe de entrada maravilhoso,0,0,1,0,0,0,0,0
o atendimento é excelente e o ambiente animadíssimo,1,0,0,0,0,0,0,1
preço justo,0,0,0,0,0,0,1,0
ótimo restaurante comida regional do amazona no capricho,0,0,1,1,0,0,0,0
local agradável não faz calor tem o ambiente externo e o climatizado,1,0,0,1,0,0,0,0
a comida é ótima e o preço muito bom,0,0,1,0,0,0,1,0
ótimo atendimento e a comida muito boa,0,0,1,0,0,0,0,1
pedi o pizzaiolo e a rede de pescador muitos bons fartos e saborosos,0,0,1,0,0,0,0,0
mto bom local perfeito para conhecer um café regional em manaus,0,1,0,0,0,0,0,0
recomendo na foto lombo de tambaqui com farofa de bacon de pirarucu,0,0,1,0,0,0,0,0
lugar para você relaxar tomar aquela cerveja gelada comer aquele petisco de carne seca e comer aquele tambaqui assado na hora com a família ou amigo,0,1,1,0,0,0,0,0
variedade em alimentação lugar aconchegante e limpo preços alto devido a grande variedade,1,0,1,0,0,0,1,0
lugar maneiro ma kd o rock de quinta,0,0,0,1,0,0,0,0
estão com ótimas promoções e o happy hour bem tendencioso além da música ao vivo,1,0,0,0,0,0,1,0
lugar otimo atendimento excelente e comida maravilhosa,0,0,1,1,0,0,0,1
o abaré é uma ótima opção de laser para toda categoria de pessoas família amigo etc cerveja gelada sucos refrigerantes ótima comida e porções de petiscos local limpo para banho,1,1,1,1,0,0,0,0
melhor churrascaria de manaus,0,0,0,1,0,0,0,0
muito agradável com um do melhores rodízios de sopas de manaus,0,0,1,0,0,0,0,0
com um estilo rústico e muito agradável em uma excelente localização,1,0,0,0,1,0,0,0
barzinho situado em lindo casarão histórico ambiente descontraído e bem frequentado,1,0,0,0,1,0,0,0
localização fenomenal ao lado do teatro amazona no centro histórico dá cidade,0,0,0,0,1,0,0,0
o banzeiro é um do melhores restaurante de comida típica de manaus,0,0,0,1,0,0,0,0
ambiente agradável bom bacalhau e boa carta de vinhos,1,1,1,0,0,0,0,0
melhor culinária,0,0,1,0,0,0,0,0
local agradável confortável e com um ambiente único recomendo a todos,1,0,0,1,0,0,0,0
mais uma vez ótimo,0,0,0,1,0,0,0,0
ambiente bem climatizado espaço kid amplo com monitora atendimento rápido todos são muito cordiais destaque para eduardo muito atencioso e davi super engraçado,1,0,0,0,0,0,0,1
local lindíssimo atendimento excelente organizado e comida saborosa,1,0,1,0,0,0,0,1
serviço muito correto e preço justíssimo,0,0,0,0,0,0,1,1
melhor restaurante de manaus ótimo atendimento lugar climatizado limpo ótima comida peixe fresquinho maravilhoso,1,0,1,1,0,0,0,1
ela está presente em dezenas de pratos doces e salgados do café da manhã ao jantar e no banzeiro a fruta aparece em forma de um delicado creme maçaricado ao estilo brullè e pode ser acompanhado com sorvete de cumaru a baunilha amazônica,0,0,1,0,0,0,0,0
bom atendimento e comida deliciosa,0,0,1,0,0,0,0,1
atendimento excelente todos muito simpáticos e atenciosos tem preço justo e a carne é bem saborosa assim como a porções,0,0,1,0,0,0,1,1
excelente atendimento está de parabéns a senhora ketherin,0,0,0,0,0,0,0,1
super recomendo o vatapá é maravilhoso atendimento super atencioso e a comida saí rapidinho ótimo para quem está com pressa na hora do almoço,0,0,1,0,0,0,0,1
baião com tempero único,0,0,1,0,0,0,0,0
excelente atendimento,0,0,0,0,0,0,0,1
tem um senhor sempre de preto um japonês que trabalha lá um senhor muito educado,0,0,0,0,0,0,0,1
porém alguns pontos precisam ser observados a feijoada carro chefe do fds do bar servida em estilo buffet por r 39 90 não estava numa boa temperatura simplesmente tava do normal para o frio,0,0,1,0,0,0,0,0
ambiente agradável boa musica e com cardápio para agradar qualquer paladar,1,0,1,0,0,0,0,0
decoração temática com móveis brinquedos objetos antigos e muitas guitarras tudo isso somado a um bom atendimento,1,0,0,0,0,0,0,1
a unica coisa que não gostei é que o banheiro masculino fica no piso superior,1,0,0,0,0,0,0,0
o ambiente é um casarão antigo do ciclo da borracha com a vista pro poético teatro amazona,1,0,0,0,0,0,0,0
ou substitui a opção vegetariana ou aumenta a qualidade dela risoto c vegetais cortados em pedaços grandes inadequados a meu ver p um risoto e muito queijo ou queijo integrado ao prato de maneira inadequada o q ocasionou um grude incoveniente,0,0,1,0,0,0,0,0
sugestão molho a base de mel e lima o para o queijo assado cebola caramelizada acompanhando a tabua da picanha porções de pastéis salgados bolinhos fritos no cardápio de entrada também seria uma boa,0,0,1,0,0,0,0,0
cerveja estupidamente gelada petiscos de primeira e ótimas opções pra quem gosta de variedades de cerveja,0,1,1,0,0,0,0,0
boa carta de vinhos,0,1,0,0,0,0,0,0
prove na entrada formiga saúva com purê de mandioquinha e na saída musse de cupuaçu,0,0,1,0,0,0,0,0
lugar climatizado com variedades no cardápio e com rodízio de massas e pastéis a preço justo,1,0,1,0,0,0,1,0
ambiente muito agradavel tanto no shopping como no park 10 comida excelente e bebidas bem geladas vale a pena visitar,1,1,1,1,0,0,0,0
ambiente acolhedor com iluminação no ponto certo,1,0,0,0,0,0,0,0
o restaurante tem um espaço aconchegante agradável equilibrando o rústico com mais,1,0,0,0,0,0,0,0
indico com certeza muito gentil e cordial,0,0,0,1,0,0,0,0
boa experiência gourmet com pratos e drink bem elaborados destaque para o camarões,0,1,1,0,0,0,0,0
